index,multiplier,round_duration
1,1.0068,0.0
2,1.211,0.2090000000025611
3,1.2215,0.4149999999935971
4,1.235,0.6209999999991851
5,1.2295,0.8070000000006985
6,1.2167,0.9750000000058208
7,1.2272,1.172999999995227
8,1.2087,1.370999999999185
9,1.2091,1.5610000000015134
10,1.2113,1.735000000000582
11,1.0,1.922999999995227
12,1.0154,2.120999999999185
13,1.022,2.3000000000029104
14,1.0245,2.5
15,1.0368,2.6990000000078
16,1.0344,2.896999999997206
17,1.0279,3.0930000000080327
18,1.02,3.269000000000233
19,1.0218,3.467000000004191
20,1.0168,3.68300000000454
21,1.0315,3.8870000000024447
22,1.0492,4.088000000003376
23,1.0708,4.273000000001048
24,1.0613,4.466000000000349
25,1.0695,4.673999999999069
26,0.9576,4.879000000000815
27,0.8296,5.073000000003958
28,0.8396,5.260999999998603
29,0.845,5.459000000002561
30,0.8549,5.6450000000040745
31,0.8728,5.820000000006985
32,0.8596,6.017000000007101
33,0.8543,6.213000000003376
34,0.7983,6.419999999998254
35,0.6869,6.596999999994296
36,0.6752,6.774999999994179
37,0.674,6.967000000004191
38,0.6765,7.165999999997439
39,0.6781,7.365000000005239
40,0.6682,7.577000000004773
41,0.6704,7.775999999998021
42,0.5509,7.98399999999674
43,0.5266,8.186000000001513
44,0.5587,8.384999999994761
45,0.6555,8.573000000003958
46,0.6499,8.773000000001048
47,0.6451,8.979000000006636
48,0.5917,9.176999999996042
49,0.5114,9.346000000005006
50,0.5236,9.544999999998254
51,0.526,9.75
52,0.5224,9.948000000003958
53,0.5198,10.157999999995807
54,0.5213,10.327999999994065
55,0.5224,10.538000000000466
56,0.5186,10.730999999999767
57,0.5145,10.93300000000454
58,0.5182,11.107000000003609
59,0.6042,11.31600000000617
60,0.6056,11.528999999994994
61,0.6045,11.721000000005006
62,0.5979,11.88499999999476
63,0.5894,12.093999999997322
64,0.5882,12.29099999999744
65,0.5538,12.48399999999674
66,0.4811,12.694000000003143
67,0.472,12.880000000004657
68,0.4722,13.080000000001746
69,0.471,13.263000000006286
70,0.4666,13.437999999994643
71,0.4729,13.63300000000163
