multiplier
0.9985
0.9806
0.9734
0.9833
0.9721
0.8912
0.823
0.8253
0.8361
0.8219
0.8197
0.8121
0.8074
0.822
1.027
1.0399
1.0414
1.0456
1.0545
1.0593
1.0647
1.0818
1.059
