index,multiplier,round_duration,cropped_path
1,1.0064,0.0,rounds_new2/round_2124/cropped/debug_crop_temp_1022345_13-16-07-299.png
2,0.9718,0.2560000000012223,rounds_new2/round_2124/cropped/debug_crop_temp_1022346_13-16-07-555.png
3,0.8177,0.4590000000025611,rounds_new2/round_2124/cropped/debug_crop_temp_1022347_13-16-07-758.png
4,0.8155,0.6460000000006403,rounds_new2/round_2124/cropped/debug_crop_temp_1022348_13-16-07-945.png
5,0.8306,0.8559999999997672,rounds_new2/round_2124/cropped/debug_crop_temp_1022349_13-16-08-155.png
6,0.8191,1.080999999998312,rounds_new2/round_2124/cropped/debug_crop_temp_1022350_13-16-08-380.png
7,0.834,1.3060000000041327,rounds_new2/round_2124/cropped/debug_crop_temp_1022351_13-16-08-605.png
8,0.837,1.514999999999418,rounds_new2/round_2124/cropped/debug_crop_temp_1022352_13-16-08-814.png
9,0.8346,1.72099999999773,rounds_new2/round_2124/cropped/debug_crop_temp_1022353_13-16-09-020.png
10,0.8357,1.9100000000034925,rounds_new2/round_2124/cropped/debug_crop_temp_1022354_13-16-09-209.png
11,0.8508,2.107000000003609,rounds_new2/round_2124/cropped/debug_crop_temp_1022355_13-16-09-406.png
12,0.8446,2.319000000003143,rounds_new2/round_2124/cropped/debug_crop_temp_1022356_13-16-09-618.png
13,0.8557,2.552000000003318,rounds_new2/round_2124/cropped/debug_crop_temp_1022357_13-16-09-851.png
14,0.8568,2.7490000000034343,rounds_new2/round_2124/cropped/debug_crop_temp_1022358_13-16-10-048.png
15,0.8502,2.9310000000041327,rounds_new2/round_2124/cropped/debug_crop_temp_1022359_13-16-10-230.png
16,0.8667,3.1350000000020373,rounds_new2/round_2124/cropped/debug_crop_temp_1022360_13-16-10-434.png
17,0.8857,3.353000000002794,rounds_new2/round_2124/cropped/debug_crop_temp_1022361_13-16-10-652.png
18,0.8721,3.5489999999990687,rounds_new2/round_2124/cropped/debug_crop_temp_1022362_13-16-10-848.png
19,0.868,3.756999999997788,rounds_new2/round_2124/cropped/debug_crop_temp_1022363_13-16-11-056.png
20,0.9025,3.9570000000021537,rounds_new2/round_2124/cropped/debug_crop_temp_1022364_13-16-11-256.png
21,1.0741,4.139999999999418,rounds_new2/round_2124/cropped/debug_crop_temp_1022365_13-16-11-439.png
22,1.0766,4.3510000000023865,rounds_new2/round_2124/cropped/debug_crop_temp_1022366_13-16-11-650.png
23,1.0867,4.559999999997672,rounds_new2/round_2124/cropped/debug_crop_temp_1022367_13-16-11-859.png
24,1.0938,4.775000000001455,rounds_new2/round_2124/cropped/debug_crop_temp_1022368_13-16-12-074.png
25,1.0931,4.9760000000023865,rounds_new2/round_2124/cropped/debug_crop_temp_1022369_13-16-12-275.png
26,1.0832,5.148000000001048,rounds_new2/round_2124/cropped/debug_crop_temp_1022370_13-16-12-447.png
27,1.0658,5.360000000000582,rounds_new2/round_2124/cropped/debug_crop_temp_1022371_13-16-12-659.png
28,1.0562,5.576000000000931,rounds_new2/round_2124/cropped/debug_crop_temp_1022372_13-16-12-875.png
29,1.0484,5.802999999999884,rounds_new2/round_2124/cropped/debug_crop_temp_1022373_13-16-13-102.png
30,1.0615,6.02100000000064,rounds_new2/round_2124/cropped/debug_crop_temp_1022374_13-16-13-320.png
31,1.0735,6.235000000000582,rounds_new2/round_2124/cropped/debug_crop_temp_1022375_13-16-13-534.png
32,1.0618,6.4320000000006985,rounds_new2/round_2124/cropped/debug_crop_temp_1022376_13-16-13-731.png
33,1.0514,6.631999999997788,rounds_new2/round_2124/cropped/debug_crop_temp_1022377_13-16-13-931.png
34,1.0792,6.840000000003784,rounds_new2/round_2124/cropped/debug_crop_temp_1022378_13-16-14-139.png
35,1.0872,7.055000000000291,rounds_new2/round_2124/cropped/debug_crop_temp_1022379_13-16-14-354.png
36,1.2116,7.273999999997613,rounds_new2/round_2124/cropped/debug_crop_temp_1022380_13-16-14-573.png
37,1.3182,7.489999999997963,rounds_new2/round_2124/cropped/debug_crop_temp_1022381_13-16-14-789.png
38,1.3091,7.669000000001688,rounds_new2/round_2124/cropped/debug_crop_temp_1022382_13-16-14-968.png
39,1.3085,7.879000000000815,rounds_new2/round_2124/cropped/debug_crop_temp_1022383_13-16-15-178.png
40,1.3169,8.093999999997322,rounds_new2/round_2124/cropped/debug_crop_temp_1022384_13-16-15-393.png
41,1.2979,8.319999999999709,rounds_new2/round_2124/cropped/debug_crop_temp_1022385_13-16-15-619.png
42,1.2846,8.531000000002678,rounds_new2/round_2124/cropped/debug_crop_temp_1022386_13-16-15-830.png
43,1.2217,8.743000000002212,rounds_new2/round_2124/cropped/debug_crop_temp_1022387_13-16-16-042.png
44,1.0553,8.938999999998487,rounds_new2/round_2124/cropped/debug_crop_temp_1022388_13-16-16-238.png
45,1.0733,9.148000000001048,rounds_new2/round_2124/cropped/debug_crop_temp_1022389_13-16-16-447.png
46,1.0728,9.368999999998778,rounds_new2/round_2124/cropped/debug_crop_temp_1022390_13-16-16-668.png
