multiplier
1.0002
1.0036
1.0014
1.0219
1.0383
1.0513
1.0527
1.0491
1.0444
1.0398
1.0368
1.0408
1.0552
1.0765
1.0935
1.1002
1.1031
1.1007
1.098
1.1254
0.9537
0.9376
0.9281
0.9143
0.9051
0.8955
0.8923
0.8854
0.8931
0.8948
0.8842
0.881
0.901
0.9188
0.9312
0.9437
0.9491
0.9714
0.953
0.9466
0.8164
0.7263
0.7249
0.8663
0.8774
0.8935
0.8998
0.8972
0.8916
0.7101
0.7075
0.7131
0.7141
0.712
0.7155
0.7271
0.7264
0.718
0.6326
0.5462
0.4481
0.4468
0.4475
0.512
0.517
0.5159
0.5133
0.5067
0.5091
0.4353
0.3897
0.397
0.4004
0.4056
0.4119
0.4039
0.4644
0.4986
0.507
0.5087
0.402
0.4044
0.4054
0.4082
0.4141
0.3482
0.3557
0.3546
0.3543
0.3605
0.3555
0.355
0.3823
0.4187
0.4272
0.4296
0.431
0.4322
0.4332
0.3675
0.3572
0.3612
0.3656
0.3611
0.3553
0.3624
0.363
0.3673
0.3735
0.3779
0.3734
0.3733
0.3763
0.3804
0.3898
0.3985
0.3926
0.4594
0.462
0.4995
0.5471
0.5551
0.549
0.5548
0.5575
0.5608
0.5649
0.5595
0.5695
0.565
0.5625
0.5653
0.663
0.6774
0.684
0.6886
0.6931
0.7057
0.7038
0.6992
0.6926
0.6855
0.7047
0.6937
0.6863
0.6877
0.6919
0.6914
0.7065
0.7062
0.7163
0.7318
0.777
0.9251
0.07
