index,multiplier,round_duration
1,0.9991,0.0
2,0.9946,0.1739999999990686
3,0.9941,0.3369999999995343
4,0.9887,0.5139999999955762
5,0.9883,0.6750000000029104
6,0.9671,0.8340000000025611
7,0.9529,0.9939999999915016
8,0.9472,1.153999999994994
9,0.9461,1.3150000000023283
10,0.9459,1.478000000002794
11,0.9459,1.6440000000002328
12,0.9536,1.8079999999899885
13,0.9645,1.9679999999934807
14,0.9749,2.127999999996973
15,0.974,2.290999999997439
16,0.9743,2.4550000000017462
17,0.9787,2.6149999999906868
18,1.0366,2.7749999999941792
19,1.0668,2.934999999997672
20,1.1492,3.095000000001164
21,1.1524,3.2559999999939464
22,1.1534,3.4239999999990687
23,1.1588,3.5899999999965075
24,1.1522,3.754000000000815
25,1.1565,3.934999999997672
26,1.1674,4.101999999998952
27,1.353,4.269000000000233
28,1.4174,4.43399999999383
29,1.394,4.610000000000582
30,1.5673,4.7700000000040745
31,1.6619,4.934999999997672
32,1.6776,5.101999999998952
33,1.6891,5.2700000000040745
34,1.6981,5.430999999996857
35,1.7058,5.599000000001979
36,1.7626,5.769000000000233
37,1.7791,5.93399999999383
38,1.7945,6.1159999999945285
39,1.8101,6.296999999991385
40,1.8428,6.475999999995111
41,1.8595,6.6560000000026776
42,1.8645,6.822000000000116
43,1.8821,6.9909999999945285
44,1.8847,7.1560000000026776
45,2.179,7.336999999999534
46,2.343,7.516999999992549
47,2.3315,7.695999999996275
48,2.3134,7.861999999993714
49,2.3189,8.029999999998836
50,2.3236,8.197000000000116
51,2.3247,8.372000000003027
52,2.8949,8.536999999996624
53,2.8756,8.71600000000035
54,2.8607,8.895999999993364
55,2.8515,9.062999999994643
56,2.8515,9.224999999991269
57,2.8781,9.39199999999255
58,3.022,9.557000000000698
59,3.0373,9.736000000004424
60,3.0909,9.91700000000128
61,3.1851,10.08299999999872
62,2.7452,10.251000000003842
63,2.4592,10.41700000000128
64,2.4444,10.58299999999872
65,2.4416,10.751000000003842
66,2.4316,10.91700000000128
67,2.4787,11.096999999994296
68,2.473,11.277000000001864
69,2.4728,11.45799999999872
70,2.5391,11.637000000002445
71,2.5074,11.802999999999884
72,2.5074,11.964999999996508
73,2.5079,12.137999999991736
74,2.5196,12.319000000003143
75,2.4039,12.497000000003029
76,2.0801,12.676999999996042
77,2.0926,12.843999999997322
78,2.0858,13.012000000002445
79,2.0712,13.176999999996042
80,2.0843,13.357000000003609
81,2.0934,13.536999999996624
82,2.1078,13.71799999999348
83,2.116,13.88399999999092
84,2.1197,14.051999999996042
85,2.1247,14.217000000004193
86,2.1238,14.39199999999255
87,2.094,14.557000000000698
88,2.0843,14.737999999997555
89,2.0598,14.91799999999057
90,2.0745,15.097999999998136
91,2.0708,15.278999999994994
92,2.0467,15.45900000000256
93,2.0802,15.625
94,1.7995,15.79299999999057
95,1.6432,15.95799999999872
96,1.6866,16.137999999991735
97,1.6761,16.3179999999993
98,1.668,16.49899999999616
99,1.6773,16.66599999999744
100,1.7117,16.83299999999872
101,1.7217,16.99899999999616
102,1.7378,17.177999999999884
103,1.7663,17.35899999999674
104,1.8756,17.538000000000466
105,2.0401,17.71799999999348
106,2.0586,17.88499999999476
107,2.0679,18.05199999999604
108,2.0552,18.21899999999732
109,2.031,18.398999999990338
110,2.096,18.578999999997905
111,2.1055,18.752999999996973
112,2.1221,18.91899999999441
113,2.107,19.09900000000198
114,2.4736,19.27999999999884
115,2.5133,19.445999999996275
116,2.502,19.612999999997555
117,2.5268,19.77999999999884
118,2.572,19.95900000000256
119,2.5482,20.12600000000384
120,2.0917,20.29399999999441
121,2.0207,20.460999999995693
122,2.0147,20.638999999995576
123,2.0284,20.819000000003143
124,2.042,20.99899999999616
125,2.0697,21.17999999999301
126,2.1128,21.346999999994296
127,2.2771,21.513999999995576
128,2.6211,21.67999999999301
129,2.6324,21.861000000004424
130,2.6962,22.04099999999744
131,2.7048,22.21600000000035
132,2.6935,22.40099999999802
133,2.6888,22.580000000001743
134,2.7169,22.75999999999476
135,2.7727,22.94000000000233
136,2.8106,23.10700000000361
137,2.8189,23.273999999990338
138,2.8228,23.44099999999161
139,2.8229,23.620999999999185
140,2.775,23.8009999999922
141,2.7832,23.979999999995925
142,2.7993,24.148999999990338
143,2.7908,24.31599999999161
144,2.7976,24.50100000000384
145,2.8249,24.66799999999057
146,2.8249,24.84100000000035
147,2.7817,25.020999999993364
148,2.7643,25.187999999994645
149,2.7539,25.354999999995925
150,2.7469,25.52199999999721
151,2.7446,25.686999999990803
152,2.7426,25.854999999995925
153,2.7219,26.020999999993364
154,2.7221,26.20100000000093
155,2.7652,26.36800000000221
156,2.76,26.53500000000349
157,2.7504,26.70199999999022
158,2.7471,26.8689999999915
159,2.731,27.035999999992782
160,2.6876,27.202999999994063
161,2.7022,27.38399999999092
162,2.7022,27.55000000000291
163,2.5165,27.71700000000419
164,2.0872,27.881999999997788
165,2.0872,28.05000000000291
166,2.1162,28.21600000000035
167,2.1759,28.38799999999173
168,2.175,28.555999999996857
169,2.1711,28.72400000000198
170,2.1904,28.888999999995576
171,1.7702,29.055999999996857
172,1.6522,29.222999999998137
173,1.6258,29.395999999993364
174,1.6169,29.562999999994645
175,1.6145,29.729999999995925
176,1.5875,29.895999999993364
177,1.5576,30.062999999994645
178,1.5489,30.228999999992084
179,1.5805,30.39699999999721
180,1.6018,30.58199999999488
181,1.6091,30.74899999999616
182,1.5907,30.91700000000128
183,1.5877,31.08299999999872
184,1.5877,31.26299999999173
185,1.5912,31.444000000003143
186,1.555,31.61800000000221
187,1.3608,31.781999999991967
188,1.2416,31.948999999993248
189,1.2497,32.11699999999837
190,1.2659,32.28399999999965
191,1.285,32.45699999999488
192,1.2873,32.62299999999232
193,1.3046,32.802999999999884
194,1.31,32.970000000001164
195,1.3099,33.14199999999255
196,1.5184,33.32399999999325
197,1.5422,33.49099999999453
198,1.5574,33.65799999999581
199,1.3529,33.82399999999325
200,1.19,33.99799999999232
201,1.1818,34.16400000000431
202,1.1919,34.338000000003376
203,1.202,34.504000000000815
204,1.1989,34.671000000002095
205,1.2005,34.836999999999534
206,1.2127,35.004000000000815
207,1.2291,35.171000000002095
208,1.2219,35.338000000003376
209,1.2076,35.504000000000815
210,1.2031,35.69099999999162
211,1.2162,35.85700000000361
212,1.2203,36.02399999999034
213,1.2384,36.19899999999325
214,1.2329,36.38499999999476
215,1.2259,36.55199999999604
216,1.2336,36.71899999999732
217,1.2636,36.89100000000326
218,1.2639,37.06399999999849
219,1.2664,37.2439999999915
220,1.2997,37.41799999999057
221,1.2997,37.58400000000256
222,1.3166,37.763999999995576
223,1.3408,37.93099999999686
224,1.3327,38.09900000000198
225,1.3394,38.28500000000349
226,1.3374,38.45199999999022
227,1.3399,38.629999999990105
228,1.3222,38.79799999999523
229,1.3141,38.96499999999651
230,1.3341,39.130999999993946
231,1.3377,39.30000000000291
232,1.3715,39.47400000000198
233,1.6195,39.63999999999942
234,1.6863,39.80599999999686
235,1.6991,39.97899999999208
236,1.6946,40.14500000000408
237,1.7112,40.32499999999709
238,1.7107,40.504999999990105
239,1.6867,40.671999999991385
240,1.6744,40.838999999992666
241,1.6712,41.005999999993946
242,1.6681,41.18499999999767
243,1.706,41.36499999999069
244,1.7124,41.5679999999993
245,1.7117,41.7390000000014
246,1.7125,41.90600000000268
247,1.7113,42.08499999999185
248,1.7116,42.26499999999942
249,1.7195,42.44499999999243
250,1.7136,42.625
251,1.6856,42.80599999999686
252,1.6678,42.971999999994296
253,1.6786,43.13999999999942
254,1.7484,43.3070000000007
255,2.0459,43.486999999993714
256,2.0045,43.66000000000349
257,1.9938,43.82699999999022
258,1.9873,43.99199999999837
259,1.9923,44.16000000000349
260,1.999,44.32699999999022
261,2.002,44.49599999999919
262,1.9683,44.66000000000349
263,1.9864,44.82699999999022
264,1.9904,45.00699999999779
265,2.0111,45.18600000000151
266,2.0296,45.36599999999453
267,2.0519,45.546999999991385
268,2.0657,45.71600000000035
269,2.0502,45.880999999993946
270,2.0489,46.046999999991385
271,2.0679,46.22099999999045
272,2.0644,46.387999999991735
273,2.0527,46.554000000003725
274,2.053,46.72099999999045
275,2.0562,46.887000000002445
276,2.0566,47.06699999999546
277,2.0595,47.2329999999929
278,2.0592,47.40099999999802
279,2.0591,47.56900000000314
280,2.0766,47.74099999999453
281,2.0518,47.90699999999197
282,2.0509,48.086999999999534
283,2.0539,48.254000000000815
284,2.064,48.42299999999523
285,2.4171,48.588000000003376
286,2.5098,48.76799999999639
287,2.8498,48.94400000000314
288,2.9501,49.12799999999697
289,2.9532,49.294999999998254
290,2.953,49.463000000003376
291,2.9488,49.63399999999092
292,2.952,49.80199999999604
293,2.9558,49.96799999999348
294,2.9318,50.13399999999092
295,2.9077,50.30299999999989
296,2.8946,50.47000000000117
297,2.9224,50.6649999999936
298,2.9478,50.84799999999814
299,2.9518,51.01499999999942
300,3.0228,51.18299999998999
301,2.3957,51.36999999999534
