multiplier
0.9998
0.9964
0.9828
1.003
0.9996
0.9906
0.984
0.9863
0.9926
1.173
1.215
1.2173
1.2186
1.2422
1.0259
1.0178
1.0245
1.027
1.0334
1.0529
1.0366
1.056
1.1667
1.3396
1.4852
1.4591
1.1734
1.111
1.1055
1.1073
1.1246
1.1305
1.1139
1.1191
1.1226
1.1231
1.1602
1.1918
1.3568
1.385
1.5028
1.6023
1.5898
1.5607
1.564
1.5415
1.5612
1.5822
1.5974
1.5801
1.5784
1.5869
1.3997
1.3501
1.4344
1.5846
1.5978
1.5897
1.5736
1.4472
1.3346
1.3577
1.3961
1.376
1.366
1.36
1.3614
1.3944
1.4056
