multiplier
1.0005
1.0118
0.992
0.9832
0.9864
0.9946
1.0048
1.019
1.0253
1.035
1.0473
1.0643
1.0523
1.0695
1.065
1.0548
1.0483
1.0599
1.049
1.0432
1.0435
1.0369
1.043
1.0645
1.0728
1.0647
1.0425
1.0317
1.0246
1.0216
1.0263
1.0167
1.0073
1.0032
1.0063
1.0185
1.0411
1.0405
1.0368
1.0355
1.0412
1.0535
1.0629
1.0582
0.8684
0.8299
0.8235
0.8181
0.8091
0.808
0.8157
0.8317
0.8252
0.8105
0.8058
0.8068
0.8175
0.8104
0.8052
0.8011
0.7979
0.7879
0.7102
0.6517
0.6509
0.6575
0.6498
0.6498
0.6541
0.6704
0.6718
0.677
0.6815
0.6834
0.6726
0.6763
0.6791
0.6771
0.6736
0.6716
0.6773
0.6871
0.6958
0.6819
0.6868
0.6834
0.6852
0.6946
0.7066
0.7249
0.7284
0.7281
0.7266
0.7164
0.7153
0.7251
0.7329
0.7341
0.737
0.7457
0.7437
0.7417
0.7473
0.7381
0.9029
1.0474
1.0877
1.0943
1.0856
1.0778
1.0971
1.0832
1.0748
1.0737
1.1007
1.1151
1.1277
1.1302
1.1272
1.1525
1.1593
1.0199
0.9428
0.9311
0.931
0.9213
0.9202
0.9266
0.9406
0.9435
1.1328
1.1866
1.2016
1.225
1.2322
1.2354
1.2324
1.2226
1.0375
1.0293
1.0163
1.019
1.0325
1.0193
1.0135
1.0121
1.0216
1.0077
1.0245
1.0229
1.0119
1.0084
1.0086
1.007
1.0095
1.0221
1.0224
1.0277
1.013
0.866
0.8629
0.8676
0.8639
0.8639
0.8679
0.8558
0.7284
0.6716
0.6676
0.6778
0.7817
0.7797
0.7069
0.7161
0.7218
0.7245
0.7244
0.7228
0.7373
0.7265
0.7378
0.7377
0.7425
0.7568
0.7683
0.7601
0.7585
0.7631
0.5843
0.5861
0.5801
0.5769
0.577
0.5885
0.5979
0.595
0.5919
0.6028
0.5939
0.6001
0.5947
0.5942
0.6066
0.6133
0.6069
0.6141
0.619
0.6195
0.6218
0.6145
0.6099
0.6082
0.6101
0.6013
0.5959
0.5918
0.586
0.593
0.4688
0.4536
0.4557
0.4637
0.4711
0.4745
0.395
0.3616
0.3686
0.3719
0.3726
0.3722
0.3694
0.372
0.3789
0.3862
0.3904
0.3892
0.3885
0.3855
0.3848
0.3901
0.3841
0.3895
0.3931
0.3921
0.3873
0.3946
0.3951
0.393
0.3913
0.469
0.4931
0.4968
0.4943
0.5619
0.5733
0.5727
0.5846
0.6597
0.6752
0.6747
0.6843
0.6899
0.7154
0.8547
0.8481
0.8484
0.8487
0.8422
0.8414
0.843
0.8564
0.9889
0.9989
0.9977
0.992
0.9838
0.977
0.9969
1.0116
1.0185
1.0044
1.0015
1.0128
1.0296
1.0443
1.0484
1.0553
1.0454
1.0512
1.0527
1.0968
1.2886
1.2757
1.2612
1.2503
1.2546
1.2467
1.2457
1.2431
1.2356
1.2281
1.2577
1.2866
1.2994
1.3134
1.328
1.3004
1.2887
1.3072
1.3173
1.3211
1.3309
1.313
1.3224
1.3397
1.3602
1.3375
1.3429
1.3507
1.3761
1.4043
1.3966
1.3983
1.4219
1.4292
1.4123
1.4147
1.4181
1.4151
1.4312
1.4374
1.4434
1.3962
1.1614
1.1705
1.1567
1.1546
1.163
1.1605
1.1886
1.1989
1.2064
1.211
1.2225
1.2206
1.2334
1.2536
1.2627
1.2538
1.2639
1.2768
1.2921
1.2972
1.3014
1.3029
1.297
1.2528
1.0868
1.0722
1.0765
1.2136
1.3002
1.3132
1.3359
1.3358
1.3281
1.3155
1.3072
1.3238
1.3078
1.2944
1.2862
1.3014
1.3088
1.1416
1.0303
1.0355
1.021
1.0098
1.0033
1.021
1.0351
1.2091
1.3076
1.3333
1.3056
1.2893
1.4187
1.5427
1.5404
1.5476
1.5711
1.5669
1.6274
1.8959
1.9086
1.9473
1.9495
1.9298
1.9326
1.9663
1.9702
1.9593
1.9335
2.3657
2.3234
2.3128
2.3178
2.3593
2.0286
2.0478
2.0535
2.0659
2.1023
2.1085
2.099
2.1125
2.125
2.1324
2.1403
2.141
2.1394
2.1442
2.179
2.2216
2.4151
2.739
2.3474
2.2724
2.2614
2.2655
2.285
2.2775
2.3066
2.2918
2.281
2.2798
2.2798
2.279
