multiplier
0.9947
1.2494
1.2349
1.0202
1.0318
0.9805
0.9902
1.0019
1.0073
0.9993
0.9971
1.0193
1.0274
1.0336
1.0511
1.0564
1.0657
1.0573
1.0416
1.0096
0.8381
0.8229
0.8274
0.8213
0.7553
0.6155
0.6182
0.606
0.7112
0.733
0.7332
0.7284
0.7183
0.7085
0.7105
0.7008
0.7052
0.7144
0.7015
0.691
0.7037
0.7148
0.7222
0.7249
0.7246
0.7264
0.7296
0.7301
0.7334
0.7303
0.7253
0.7404
0.7384
0.7547
0.8324
0.9471
1.0196
1.0276
1.0179
1.0403
1.0465
1.0563
1.0693
1.0856
1.0955
1.1153
1.1227
1.1314
1.1432
1.1341
1.1185
1.1115
1.1068
1.0319
0.9249
0.9193
0.9175
0.9377
0.9462
1.011
1.1043
1.1238
1.1207
1.1288
1.1185
1.1083
1.1073
1.1172
1.1345
1.1573
1.3316
1.3753
1.3847
1.4171
1.4389
1.7083
1.7257
1.7192
1.7174
1.7144
1.7023
1.699
1.4435
1.4003
1.4366
1.1595
1.2512
1.3439
1.3659
1.3684
1.3906
1.4087
1.4316
1.4524
1.4646
1.4591
1.4559
1.4411
1.4519
1.4454
1.5723
1.7376
1.7173
1.764
1.7702
1.7829
1.7875
1.783
1.8061
1.8255
1.7857
1.8158
1.8047
1.7752
1.7385
1.752
1.7831
1.8006
1.987
2.2001
2.168
2.1308
2.1313
2.1049
2.0938
2.0373
1.6644
1.6498
1.6601
1.6817
1.6864
1.6591
1.6733
1.7007
1.7491
1.7292
1.7629
1.7856
1.8135
1.845
1.8556
1.8856
1.8596
1.8362
1.825
1.8292
1.8558
1.8901
1.865
1.6261
1.5542
1.5633
1.5543
1.5716
1.5849
1.5663
1.5483
1.5379
1.5351
1.516
1.5289
1.5567
1.5869
1.6079
1.6225
1.6225
1.6052
1.5841
1.5659
1.5921
1.6173
1.6308
1.6332
1.6218
1.6266
1.6278
1.6283
1.6256
1.614
1.5948
1.607
1.5966
1.5833
1.6087
1.6484
1.7852
2.0657
2.0419
2.0856
2.0756
2.1001
2.0944
2.0713
2.0738
2.1013
2.1368
2.1413
2.1528
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1649
2.1119
1.962
1.8974
1.8628
1.6227
1.6151
1.5929
1.5957
1.6145
1.6292
1.6253
1.6283
1.6032
1.6264
1.6139
1.6048
1.6113
1.644
1.6261
1.6514
1.6678
1.6672
1.6661
2.0603
2.0974
2.0811
2.0973
2.137
2.1631
2.1627
2.2031
2.1922
1.7191
1.7309
1.7692
1.8036
1.7201
1.4299
1.4122
1.4387
1.4581
1.4784
1.4825
1.4832
1.4847
1.4894
1.5328
1.5145
1.5093
1.506
1.4968
1.635
1.8246
1.8379
1.5225
1.5417
1.5367
1.5485
1.5625
1.5691
1.5693
1.5639
1.5717
1.6101
1.9275
1.999
1.982
1.9599
1.9602
2.002
2.0731
2.1025
2.1388
2.1479
2.1701
2.207
2.1398
