multiplier
1.0003
1.0123
1.0076
1.0174
1.1298
1.1689
1.1519
1.1292
1.1374
1.13
1.126
1.1494
0.9331
0.9161
0.916
0.9171
0.919
0.909
0.9117
0.8655
0.7496
0.7592
0.7825
0.7764
0.7194
0.6467
0.6529
0.6492
0.6481
0.6402
0.6345
0.6297
0.6434
0.6585
0.6584
0.6544
0.6456
0.6389
0.6438
0.6449
0.6415
0.6448
0.6534
0.6476
0.6408
0.6425
0.6519
0.669
0.6611
0.6567
0.6547
0.6472
0.6632
0.668
0.6717
0.6766
0.6844
0.6987
0.7053
0.6987
0.6928
0.6916
0.6942
0.6888
0.6912
0.7017
0.7116
0.7295
0.7439
0.7505
0.7556
0.7567
0.7725
0.7772
0.7778
0.79
0.802
0.796
0.7967
0.7995
0.8051
0.8165
0.8234
0.8267
0.8255
0.8482
0.8581
0.8674
0.8716
0.8665
0.7137
0.8354
0.8579
0.7966
0.7003
0.6928
0.6998
0.6907
0.6869
0.6861
0.7074
0.7156
0.6639
0.5797
0.5918
0.601
0.5993
0.697
0.7103
0.7107
0.7135
0.7191
0.7325
0.7253
0.7209
0.7201
0.7147
0.7046
0.6953
0.6887
0.7112
0.7947
0.8019
0.7928
0.8065
0.816
0.8354
1.0267
1.043
1.0646
1.0633
1.0565
1.0633
1.0488
1.036
0.9583
0.8712
0.8851
1.0967
1.1267
1.156
1.171
1.1701
1.1558
1.1377
1.1259
1.1381
1.1324
1.1222
1.1395
1.1152
1.1365
1.1414
1.2986
1.4064
1.4233
1.4036
1.406
1.3995
1.4121
1.3988
1.3954
1.3562
1.1408
1.1244
1.1215
1.1224
1.1246
1.1358
1.1321
1.1329
1.129
1.1251
1.1329
1.1586
1.1711
1.1958
1.1887
1.1976
1.2084
1.214
1.2404
1.2594
1.2608
1.2759
1.2848
1.2446
1.0517
1.0431
1.0315
1.0108
1.0107
1.0187
1.0147
1.0072
0.9741
0.8342
0.8568
0.8707
0.8749
0.8766
0.8776
0.8771
0.8584
0.8706
0.8828
0.8963
0.9059
0.8978
0.8966
0.9073
0.9117
0.9105
0.9098
0.9218
0.9372
0.9578
0.7732
0.7661
0.78
0.7957
0.8179
0.814
0.8205
0.82
0.821
0.8282
0.8132
0.637
0.6311
0.6459
0.6459
0.6433
0.654
0.6624
0.673
0.7723
0.8347
0.8277
0.8382
0.8229
0.929
0.9353
0.9245
0.9149
0.9234
0.9146
0.9285
0.869
0.7429
0.7589
0.7442
0.7403
0.7313
0.7283
0.7768
0.9071
0.8899
0.8895
0.8793
0.8984
0.8896
0.8905
0.9008
0.9098
0.8961
0.8975
0.8901
1.0338
1.0979
1.0979
1.1249
1.1532
1.1579
1.1614
1.1691
1.1817
1.1931
1.1949
1.2083
1.2183
1.0646
0.9447
0.955
0.7289
0.7318
0.7247
0.7247
0.7282
0.7264
0.7138
0.7213
0.7272
0.7372
0.7534
0.7497
0.7648
0.882
0.9215
0.9329
0.9265
0.9463
0.9601
0.9626
0.9787
0.9822
0.9769
0.9892
1.2142
1.2084
1.2128
1.2241
1.2077
1.0399
1.0567
1.0702
0.9479
0.8567
0.8456
0.8314
0.8386
0.837
0.8357
0.8332
0.8185
0.803
0.8217
0.8156
0.8072
0.8065
0.8205
0.8194
0.8138
0.8116
0.8202
0.813
0.8159
0.8039
0.8246
0.8235
0.8295
0.8402
0.8403
0.8269
0.8418
0.8391
0.9076
1.0225
1.0217
1.0134
1.0305
1.051
1.189
1.3033
1.309
1.3248
1.3445
1.3467
1.3438
1.3337
1.3208
1.6479
1.903
1.7152
1.5462
1.5433
1.5463
1.8896
1.8863
1.8645
1.8456
1.845
1.8374
1.8641
1.8959
1.8796
1.8924
1.9358
1.9584
1.9332
1.9094
1.9212
1.9352
1.8288
1.5943
1.642
1.8982
1.948
1.9467
1.9201
1.901
1.9384
1.9456
1.9346
1.6729
1.6185
1.7801
1.7898
1.7945
1.795
1.7991
1.815
1.7669
1.3763
1.3851
1.3829
1.3822
1.442
1.6148
1.6444
1.6526
1.6573
1.6637
1.6833
1.6951
1.7128
1.7384
1.7725
1.8014
1.8121
1.7878
1.8201
1.8195
1.819
1.8189
1.8189
