multiplier
1.0056
1.2315
1.2229
1.2301
1.2199
1.2127
1.2096
1.2079
1.2067
1.2081
1.2119
1.2203
1.2332
0.9736
0.9848
1.0025
1.0196
1.034
1.0615
1.0513
1.0626
1.0766
1.0718
1.0691
1.0649
1.0484
1.0399
1.0471
1.0645
1.0771
1.0811
1.0939
1.095
1.096
1.1082
1.1364
1.1325
1.2123
1.3441
1.6131
1.636
1.6502
1.6774
1.6965
1.7144
1.7405
1.7847
1.8025
2.0435
2.1992
2.2352
2.2281
2.2455
2.273
2.3062
2.3496
2.3873
2.3326
2.294
2.3089
2.3576
2.3271
2.3605
2.4123
2.4596
2.4809
2.4764
2.4881
2.4545
2.4771
2.4858
2.4762
2.4616
3.002
2.9923
2.9742
2.861
2.4489
2.5082
2.5563
2.5885
2.5152
2.0371
2.4046
2.4541
2.4352
2.4154
2.416
2.3941
1.9915
1.9668
1.966
1.9796
2.0272
2.0628
2.0534
2.0673
2.0769
2.0657
2.0416
1.8221
1.7077
1.7155
1.7152
1.7062
1.7362
1.7642
1.8002
1.7899
1.7765
1.7953
1.8261
1.7972
1.8023
1.7906
1.8069
1.8218
1.8254
1.8035
1.4961
1.2211
1.1704
1.1774
1.1857
1.2107
1.2019
1.2033
1.2145
1.2373
1.2671
1.2801
1.2957
1.3197
1.3482
1.3482
1.3508
1.3564
1.3374
1.3354
1.3302
1.3663
1.598
1.6281
1.6575
1.6802
1.695
1.7102
1.743
2.0396
2.084
2.0798
2.081
2.1038
2.0791
2.468
2.5548
2.575
2.5773
2.5805
2.6619
2.7393
3.0919
3.2018
3.2106
3.1907
3.1345
3.0859
3.0642
3.0264
3.3093
3.6752
3.5999
3.6017
3.5843
3.5755
3.5842
3.6254
3.7375
3.7968
3.8215
3.8512
3.8661
3.8249
3.8566
3.8703
3.882
3.9261
3.9404
3.885
3.9475
3.9229
4.392
4.7746
4.8808
4.9396
4.9764
4.986
4.9438
4.9136
4.9026
4.8424
4.8005
4.7422
5.1466
5.4553
5.527
5.5078
4.6282
5.6008
5.7009
5.7181
5.7161
5.6621
5.5079
5.4733
5.4592
5.4544
5.4675
5.5042
5.5538
5.5932
5.5638
5.5074
5.4708
5.4954
6.4908
6.7068
6.7195
6.6426
6.8416
5.7966
5.491
5.5411
5.5799
5.4865
5.3882
5.5036
5.637
5.6119
5.5911
5.5929
5.5266
5.6845
5.7117
5.7928
5.8776
5.9105
5.8274
5.8226
5.7263
5.7589
6.0799
6.7896
6.7751
6.8357
6.761
6.8211
6.3571
5.7363
5.7438
5.7505
5.8311
5.8868
5.9618
6.0495
6.1767
6.1832
5.0545
4.8596
4.896
4.8443
4.9599
4.9395
5.0189
5.0831
5.151
5.2909
5.2342
5.206
5.2256
5.2726
5.3263
5.4254
5.3683
