index,multiplier,round_duration
1,1.001,0.0
2,1.0113,0.2059999999983119
3,1.029,0.4099999999998545
4,1.0569,0.6149999999979627
5,1.0792,0.8060000000004948
6,1.0975,1.0059999999975844
7,1.1092,1.1919999999990978
8,1.0939,1.4110000000000582
9,1.0832,1.6149999999979627
10,1.0931,1.831999999998516
11,1.165,2.0499999999992724
12,1.2636,2.242999999998574
13,1.2713,2.4619999999995343
14,1.0477,2.654999999998836
15,1.0333,2.860999999997148
16,0.9936,3.050999999999476
17,0.9987,3.2219999999979336
18,1.004,3.400999999998021
19,1.0237,3.604999999999563
20,1.0231,3.790999999997439
21,1.0189,3.969999999997526
22,1.0404,4.154999999998836
23,1.0469,4.354999999999563
24,1.0516,4.547999999998865
25,1.0532,4.7479999999995925
26,1.0357,4.935999999997875
27,1.0578,5.128999999997177
28,1.0572,5.320999999999913
29,1.0585,5.52299999999741
30,1.0701,5.7039999999979045
31,1.0852,5.925999999999476
32,1.0714,6.134999999998399
33,1.0686,6.352999999999156
34,1.072,6.546999999998661
35,1.0764,6.746999999999389
36,1.079,6.919999999998254
37,1.0871,7.138999999999214
38,1.0902,7.330999999998312
39,1.0917,7.541999999997643
40,1.0913,7.723999999998341
41,1.103,7.934999999997672
42,1.1255,8.148999999997613
43,1.1328,8.360000000000582
44,1.136,8.56199999999808
45,1.1421,8.773999999997613
46,1.1542,8.956999999998516
47,1.1848,9.199000000000524
48,1.2013,9.406999999999243
49,1.1837,9.62999999999738
50,1.1898,9.809999999997672
51,1.2005,10.016999999999824
52,1.1782,10.185999999997875
53,1.1886,10.399999999997815
54,1.1953,10.59599999999773
55,1.1923,10.818999999999503
56,1.1921,10.987999999997555
57,1.3719,11.194999999999707
58,1.3671,11.406999999999243
59,1.5651,11.610999999997148
60,1.5071,11.807000000000698
61,1.369,11.997999999999593
62,1.3903,12.170999999998456
63,1.4048,12.375
64,1.424,12.578999999997905
65,1.4403,12.770000000000437
66,1.4276,12.940999999998894
67,1.4161,13.13799999999901
68,1.4201,13.33599999999933
69,1.4326,13.52599999999802
70,1.4572,13.733000000000176
71,1.4283,13.959999999999129
72,1.4662,14.17199999999866
73,1.4855,14.375
74,1.2825,14.594999999997526
75,1.145,14.773999999997612
76,1.1559,14.971999999997934
77,1.1772,15.195999999999913
78,1.2123,15.416999999997644
79,1.2249,15.62999999999738
80,1.2318,15.83299999999872
81,1.2351,16.039999999997235
82,1.2331,16.237999999997555
83,1.4113,16.4429999999993
84,1.2223,16.649999999997817
85,1.1529,16.85699999999997
86,1.1565,17.04699999999866
87,1.1476,17.209999999999127
88,1.1306,17.416999999997643
89,1.1362,17.614999999997963
90,1.2135,17.818999999999505
91,1.3759,18.019000000000236
92,1.4023,18.200999999997293
93,1.3928,18.43100000000049
