index,multiplier,round_duration
1,0.9733,0.0
2,0.8689,1.9980000000068685
3,0.7811,3.993000000002212
4,0.6617,5.997000000003027
5,0.4556,7.994000000006054
6,0.3293,9.995999999999183
7,0.4753,11.994999999995343
8,0.4784,13.997000000003029
9,0.5205,15.993000000002212
10,0.6815,17.99199999999837
11,0.738,19.994000000006054
12,0.5997,21.99300000000221
13,0.5898,23.994000000006054
14,0.3888,25.99300000000221
15,0.36,27.995999999999185
16,0.4604,29.99199999999837
17,0.4664,31.995999999999185
18,0.5947,33.994000000006054
19,0.6449,35.99300000000221
20,0.9896,37.99499999999534
21,1.0374,39.99499999999534
22,1.0873,41.99300000000221
