multiplier
1.0
1.0025
1.0164
1.0246
1.0485
1.0495
1.08
1.2802
1.294
1.3208
1.3374
1.3501
1.3391
1.3377
1.3124
1.3089
1.3153
1.3153
1.3184
1.3249
1.3091
1.3065
1.3178
1.3227
1.3329
1.2974
1.1189
1.1189
1.1281
1.1141
1.1164
1.1318
1.1519
