index,multiplier,round_duration
1,1.0059,0.0
2,1.0325,0.227999999999156
3,1.0228,0.4089999999996507
4,1.037,0.6209999999991851
5,1.0296,0.8209999999999127
6,1.0287,1.010999999998603
7,1.0306,1.2109999999993306
8,1.0421,1.3849999999983993
9,1.0615,1.5750000000007276
10,1.068,1.7700000000004366
11,1.0713,1.9429999999993013
12,1.0847,2.13300000000163
13,1.0794,2.347000000001572
14,1.0913,2.565999999998894
15,1.1052,2.757000000001426
16,1.1267,2.966000000000349
17,1.1477,3.144000000000233
18,1.1467,3.36699999999837
19,1.168,3.577000000001135
20,1.1766,3.77100000000064
21,1.2048,3.9609999999993306
22,1.478,4.14600000000064
23,1.6869,4.368999999998778
24,1.6824,4.575000000000728
25,1.6856,4.772000000000844
26,1.6952,4.954999999998108
27,1.6771,5.138999999999214
28,1.6765,5.34400000000096
29,1.6646,5.561000000001513
30,1.6625,5.751000000000204
31,1.6733,5.949000000000524
32,1.6754,6.147000000000844
33,1.7093,6.382000000001426
34,1.7124,6.579000000001543
35,1.7116,6.797999999998865
36,1.7097,6.994999999998981
37,1.7075,7.175999999999476
38,1.6875,7.38799999999901
39,1.7166,7.6009999999987485
40,1.7056,7.800999999999476
41,1.6864,8.016999999999825
42,1.6713,8.181000000000495
43,1.9679,8.388999999999214
44,1.9715,8.578000000001339
45,1.9831,8.778999999998632
46,2.001,8.98700000000099
47,2.0067,9.15899999999965
48,1.6345,9.36699999999837
49,1.6166,9.588999999999942
50,1.6343,9.77100000000064
51,1.6559,9.98700000000099
52,1.6578,10.168000000001484
53,1.6989,10.389999999999418
54,1.6728,10.600999999998749
55,1.6766,10.830999999998312
56,1.6888,11.0099999999984
57,1.7121,11.225999999998749
58,1.6715,11.409999999999854
59,1.6772,11.609000000000378
60,1.6793,11.816999999999098
61,1.8422,12.036000000000058
62,1.9989,12.236000000000786
63,2.0042,12.456999999998516
64,1.9998,12.65599999999904
65,1.9823,12.875
66,1.992,13.059000000001106
67,2.0107,13.243999999998778
68,2.0536,13.41700000000128
69,2.071,13.625
70,2.0617,13.825000000000728
71,2.0431,14.029999999998836
72,2.0197,14.197000000000116
73,2.5068,14.40100000000166
74,2.4652,14.610000000000582
75,2.4364,14.826000000000931
76,2.4264,15.034999999999854
77,2.4222,15.22399999999834
78,2.4216,15.431000000000497
79,2.41,15.631000000001222
80,2.3857,15.822000000000116
81,2.3686,16.011999999998807
82,2.4049,16.213999999999942
83,2.8766,16.427999999999884
84,2.9414,16.635999999998603
85,2.9526,16.84100000000035
86,2.9523,17.040000000000873
87,2.9488,17.21099999999933
88,3.556,17.425999999999476
89,3.5744,17.62800000000061
90,3.6262,17.81999999999971
91,3.8072,18.02000000000044
92,4.4217,18.20300000000134
93,4.3643,18.41600000000108
94,4.3912,18.62199999999939
95,4.4693,18.82999999999811
96,4.5457,19.022000000000844
97,4.5715,19.20699999999852
98,5.2027,19.418000000001484
99,5.2443,19.627000000000407
100,5.1704,19.840000000000146
101,5.1514,20.04699999999866
102,5.2201,20.257000000001423
103,5.2138,20.438999999998487
104,5.3289,20.64900000000125
105,5.4027,20.84100000000035
106,5.4562,21.032999999999447
107,5.4734,21.22799999999916
108,5.5277,21.42599999999948
109,5.5007,21.64099999999962
110,5.4323,21.849999999998545
111,5.3664,22.02999999999884
112,5.3005,22.20100000000093
113,5.2152,22.40999999999985
114,5.2578,22.60299999999916
115,5.2892,22.79100000000108
116,5.3009,22.97399999999834
117,5.482,23.191999999999094
118,5.492,23.36200000000099
