index,multiplier,round_duration,cropped_path
1,0.9999,0.0,rounds_new2/round_2630/cropped/debug_crop_temp_1272436_21-07-33-221.png
2,0.9986,0.2189999999973224,rounds_new2/round_2630/cropped/debug_crop_temp_1272437_21-07-33-440.png
3,0.9916,0.4399999999877764,rounds_new2/round_2630/cropped/debug_crop_temp_1272438_21-07-33-661.png
4,0.9856,0.6539999999949941,rounds_new2/round_2630/cropped/debug_crop_temp_1272439_21-07-33-875.png
5,0.9973,0.8600000000005821,rounds_new2/round_2630/cropped/debug_crop_temp_1272440_21-07-34-081.png
6,1.0095,1.062999999994645,rounds_new2/round_2630/cropped/debug_crop_temp_1272441_21-07-34-284.png
7,1.0239,1.2730000000010475,rounds_new2/round_2630/cropped/debug_crop_temp_1272442_21-07-34-494.png
8,1.0424,1.455999999991036,rounds_new2/round_2630/cropped/debug_crop_temp_1272443_21-07-34-677.png
9,1.0437,1.6389999999955762,rounds_new2/round_2630/cropped/debug_crop_temp_1272444_21-07-34-860.png
10,1.0279,1.8389999999926656,rounds_new2/round_2630/cropped/debug_crop_temp_1272445_21-07-35-060.png
11,0.9232,2.0469999999913853,rounds_new2/round_2630/cropped/debug_crop_temp_1272446_21-07-35-268.png
12,0.7925,2.227999999988242,rounds_new2/round_2630/cropped/debug_crop_temp_1272447_21-07-35-449.png
13,0.7893,2.427999999999884,rounds_new2/round_2630/cropped/debug_crop_temp_1272448_21-07-35-649.png
14,0.797,2.644000000000233,rounds_new2/round_2630/cropped/debug_crop_temp_1272449_21-07-35-865.png
15,0.7978,2.849999999991269,rounds_new2/round_2630/cropped/debug_crop_temp_1272450_21-07-36-071.png
16,0.807,3.0349999999889405,rounds_new2/round_2630/cropped/debug_crop_temp_1272451_21-07-36-256.png
17,0.8186,3.235000000000582,rounds_new2/round_2630/cropped/debug_crop_temp_1272452_21-07-36-456.png
18,0.81,3.4089999999996508,rounds_new2/round_2630/cropped/debug_crop_temp_1272453_21-07-36-630.png
19,0.8018,3.6049999999959255,rounds_new2/round_2630/cropped/debug_crop_temp_1272454_21-07-36-826.png
20,0.8097,3.8369999999995343,rounds_new2/round_2630/cropped/debug_crop_temp_1272455_21-07-37-058.png
21,0.8256,4.035999999992782,rounds_new2/round_2630/cropped/debug_crop_temp_1272456_21-07-37-257.png
22,0.8392,4.216000000000349,rounds_new2/round_2630/cropped/debug_crop_temp_1272457_21-07-37-437.png
23,0.835,4.413000000000466,rounds_new2/round_2630/cropped/debug_crop_temp_1272458_21-07-37-634.png
24,0.8264,4.610000000000582,rounds_new2/round_2630/cropped/debug_crop_temp_1272459_21-07-37-831.png
25,0.8247,4.781999999991967,rounds_new2/round_2630/cropped/debug_crop_temp_1272460_21-07-38-003.png
26,0.8292,4.994999999995343,rounds_new2/round_2630/cropped/debug_crop_temp_1272461_21-07-38-216.png
27,0.8459,5.212999999988824,rounds_new2/round_2630/cropped/debug_crop_temp_1272462_21-07-38-434.png
28,0.8693,5.436999999990803,rounds_new2/round_2630/cropped/debug_crop_temp_1272463_21-07-38-658.png
29,0.8791,5.634999999994761,rounds_new2/round_2630/cropped/debug_crop_temp_1272464_21-07-38-856.png
30,0.8859,5.8179999999993015,rounds_new2/round_2630/cropped/debug_crop_temp_1272465_21-07-39-039.png
31,1.0752,6.038999999989756,rounds_new2/round_2630/cropped/debug_crop_temp_1272466_21-07-39-260.png
32,1.1088,6.237999999997555,rounds_new2/round_2630/cropped/debug_crop_temp_1272467_21-07-39-459.png
33,1.1041,6.440999999991618,rounds_new2/round_2630/cropped/debug_crop_temp_1272468_21-07-39-662.png
34,1.0921,6.638999999995576,rounds_new2/round_2630/cropped/debug_crop_temp_1272469_21-07-39-860.png
35,1.0768,6.827999999994063,rounds_new2/round_2630/cropped/debug_crop_temp_1272470_21-07-40-049.png
36,1.0872,7.029999999998836,rounds_new2/round_2630/cropped/debug_crop_temp_1272471_21-07-40-251.png
37,1.0926,7.240999999994528,rounds_new2/round_2630/cropped/debug_crop_temp_1272472_21-07-40-462.png
38,1.0774,7.438999999998487,rounds_new2/round_2630/cropped/debug_crop_temp_1272473_21-07-40-660.png
39,1.0719,7.656999999991967,rounds_new2/round_2630/cropped/debug_crop_temp_1272474_21-07-40-878.png
40,1.0773,7.860999999989872,rounds_new2/round_2630/cropped/debug_crop_temp_1272475_21-07-41-082.png
41,1.0964,8.040999999997439,rounds_new2/round_2630/cropped/debug_crop_temp_1272476_21-07-41-262.png
42,1.0936,8.254999999990105,rounds_new2/round_2630/cropped/debug_crop_temp_1272477_21-07-41-476.png
43,1.0985,8.46799999999348,rounds_new2/round_2630/cropped/debug_crop_temp_1272478_21-07-41-689.png
44,1.1157,8.652999999991152,rounds_new2/round_2630/cropped/debug_crop_temp_1272479_21-07-41-874.png
45,1.1361,8.87599999998929,rounds_new2/round_2630/cropped/debug_crop_temp_1272480_21-07-42-097.png
46,1.1582,9.053999999989172,rounds_new2/round_2630/cropped/debug_crop_temp_1272481_21-07-42-275.png
47,1.4291,9.25,rounds_new2/round_2630/cropped/debug_crop_temp_1272482_21-07-42-471.png
48,1.4385,9.448999999993248,rounds_new2/round_2630/cropped/debug_crop_temp_1272483_21-07-42-670.png
49,1.4324,9.654999999998836,rounds_new2/round_2630/cropped/debug_crop_temp_1272484_21-07-42-876.png
50,1.4237,9.839999999996508,rounds_new2/round_2630/cropped/debug_crop_temp_1272485_21-07-43-061.png
51,1.4515,10.038000000000466,rounds_new2/round_2630/cropped/debug_crop_temp_1272486_21-07-43-259.png
52,1.4838,10.254999999990105,rounds_new2/round_2630/cropped/debug_crop_temp_1272487_21-07-43-476.png
53,1.5102,10.45899999998801,rounds_new2/round_2630/cropped/debug_crop_temp_1272488_21-07-43-680.png
54,1.5042,10.65899999999965,rounds_new2/round_2630/cropped/debug_crop_temp_1272489_21-07-43-880.png
55,1.4762,10.84900000000198,rounds_new2/round_2630/cropped/debug_crop_temp_1272490_21-07-44-070.png
56,1.1749,11.051999999996042,rounds_new2/round_2630/cropped/debug_crop_temp_1272491_21-07-44-273.png
57,1.1822,11.285999999992782,rounds_new2/round_2630/cropped/debug_crop_temp_1272492_21-07-44-507.png
58,1.1674,11.502999999996971,rounds_new2/round_2630/cropped/debug_crop_temp_1272493_21-07-44-724.png
59,1.153,11.713999999992666,rounds_new2/round_2630/cropped/debug_crop_temp_1272494_21-07-44-935.png
60,1.1567,11.91799999999057,rounds_new2/round_2630/cropped/debug_crop_temp_1272495_21-07-45-139.png
61,1.1699,12.119999999995343,rounds_new2/round_2630/cropped/debug_crop_temp_1272496_21-07-45-341.png
62,1.1856,12.301999999996042,rounds_new2/round_2630/cropped/debug_crop_temp_1272497_21-07-45-523.png
63,1.2162,12.50899999999092,rounds_new2/round_2630/cropped/debug_crop_temp_1272498_21-07-45-730.png
64,1.2211,12.73399999999674,rounds_new2/round_2630/cropped/debug_crop_temp_1272499_21-07-45-955.png
65,1.2112,12.951000000000931,rounds_new2/round_2630/cropped/debug_crop_temp_1272500_21-07-46-172.png
66,1.2148,13.171000000002095,rounds_new2/round_2630/cropped/debug_crop_temp_1272501_21-07-46-392.png
67,1.2384,13.373999999996158,rounds_new2/round_2630/cropped/debug_crop_temp_1272502_21-07-46-595.png
68,1.2511,13.552999999999884,rounds_new2/round_2630/cropped/debug_crop_temp_1272503_21-07-46-774.png
69,1.2818,13.762999999991736,rounds_new2/round_2630/cropped/debug_crop_temp_1272504_21-07-46-984.png
70,1.5574,13.978999999992084,rounds_new2/round_2630/cropped/debug_crop_temp_1272505_21-07-47-200.png
71,1.5949,14.180999999996857,rounds_new2/round_2630/cropped/debug_crop_temp_1272506_21-07-47-402.png
72,1.5952,14.373999999996158,rounds_new2/round_2630/cropped/debug_crop_temp_1272507_21-07-47-595.png
73,1.6323,14.55899999999383,rounds_new2/round_2630/cropped/debug_crop_temp_1272508_21-07-47-780.png
74,1.639,14.764999999999418,rounds_new2/round_2630/cropped/debug_crop_temp_1272509_21-07-47-986.png
75,1.8644,14.994999999995343,rounds_new2/round_2630/cropped/debug_crop_temp_1272510_21-07-48-216.png
76,1.921,15.20899999998801,rounds_new2/round_2630/cropped/debug_crop_temp_1272511_21-07-48-430.png
77,1.9465,15.421000000002095,rounds_new2/round_2630/cropped/debug_crop_temp_1272512_21-07-48-642.png
78,1.9621,15.602999999988242,rounds_new2/round_2630/cropped/debug_crop_temp_1272513_21-07-48-824.png
79,1.9489,15.797999999995229,rounds_new2/round_2630/cropped/debug_crop_temp_1272514_21-07-49-019.png
80,1.924,16.010999999998603,rounds_new2/round_2630/cropped/debug_crop_temp_1272515_21-07-49-232.png
81,1.9249,16.222999999998137,rounds_new2/round_2630/cropped/debug_crop_temp_1272516_21-07-49-444.png
82,1.9348,16.43499999999767,rounds_new2/round_2630/cropped/debug_crop_temp_1272517_21-07-49-656.png
83,1.9463,16.625,rounds_new2/round_2630/cropped/debug_crop_temp_1272518_21-07-49-846.png
84,1.9429,16.82699999999022,rounds_new2/round_2630/cropped/debug_crop_temp_1272519_21-07-50-048.png
85,1.9792,17.036999999996624,rounds_new2/round_2630/cropped/debug_crop_temp_1272520_21-07-50-258.png
86,1.9663,17.245999999999185,rounds_new2/round_2630/cropped/debug_crop_temp_1272521_21-07-50-467.png
87,1.9521,17.437999999994645,rounds_new2/round_2630/cropped/debug_crop_temp_1272522_21-07-50-659.png
88,1.9421,17.661999999996624,rounds_new2/round_2630/cropped/debug_crop_temp_1272523_21-07-50-883.png
89,1.9542,17.860000000000582,rounds_new2/round_2630/cropped/debug_crop_temp_1272524_21-07-51-081.png
90,1.9882,18.061000000001517,rounds_new2/round_2630/cropped/debug_crop_temp_1272525_21-07-51-282.png
91,1.9506,18.261999999987893,rounds_new2/round_2630/cropped/debug_crop_temp_1272526_21-07-51-483.png
92,1.9825,18.47400000000198,rounds_new2/round_2630/cropped/debug_crop_temp_1272527_21-07-51-695.png
93,2.0283,18.672999999995227,rounds_new2/round_2630/cropped/debug_crop_temp_1272528_21-07-51-894.png
94,2.0793,18.902000000001863,rounds_new2/round_2630/cropped/debug_crop_temp_1272529_21-07-52-123.png
95,2.45,19.08199999999488,rounds_new2/round_2630/cropped/debug_crop_temp_1272530_21-07-52-303.png
96,2.4476,19.288999999989755,rounds_new2/round_2630/cropped/debug_crop_temp_1272531_21-07-52-510.png
97,2.3994,19.506999999997788,rounds_new2/round_2630/cropped/debug_crop_temp_1272532_21-07-52-728.png
98,2.3852,19.722999999998137,rounds_new2/round_2630/cropped/debug_crop_temp_1272533_21-07-52-944.png
99,2.3996,19.92399999999907,rounds_new2/round_2630/cropped/debug_crop_temp_1272534_21-07-53-145.png
100,2.443,20.114999999990687,rounds_new2/round_2630/cropped/debug_crop_temp_1272535_21-07-53-336.png
101,2.4932,20.32299999998941,rounds_new2/round_2630/cropped/debug_crop_temp_1272536_21-07-53-544.png
102,2.4559,20.553999999989173,rounds_new2/round_2630/cropped/debug_crop_temp_1272537_21-07-53-775.png
103,2.4788,20.76699999999255,rounds_new2/round_2630/cropped/debug_crop_temp_1272538_21-07-53-988.png
104,2.7072,20.96799999999348,rounds_new2/round_2630/cropped/debug_crop_temp_1272539_21-07-54-189.png
105,2.9064,21.152999999991152,rounds_new2/round_2630/cropped/debug_crop_temp_1272540_21-07-54-374.png
106,2.908,21.38799999999173,rounds_new2/round_2630/cropped/debug_crop_temp_1272541_21-07-54-609.png
107,2.95,21.601999999998952,rounds_new2/round_2630/cropped/debug_crop_temp_1272542_21-07-54-823.png
108,2.975,21.79999999998836,rounds_new2/round_2630/cropped/debug_crop_temp_1272543_21-07-55-021.png
109,2.9598,22.00999999999476,rounds_new2/round_2630/cropped/debug_crop_temp_1272544_21-07-55-231.png
110,2.9505,22.22599999999511,rounds_new2/round_2630/cropped/debug_crop_temp_1272545_21-07-55-447.png
111,2.9508,22.4149999999936,rounds_new2/round_2630/cropped/debug_crop_temp_1272546_21-07-55-636.png
112,2.9955,22.63399999999092,rounds_new2/round_2630/cropped/debug_crop_temp_1272547_21-07-55-855.png
113,3.0293,22.84999999999127,rounds_new2/round_2630/cropped/debug_crop_temp_1272548_21-07-56-071.png
114,2.996,23.08099999999104,rounds_new2/round_2630/cropped/debug_crop_temp_1272549_21-07-56-302.png
115,3.0031,23.30499999999301,rounds_new2/round_2630/cropped/debug_crop_temp_1272550_21-07-56-526.png
116,3.0309,23.496999999988475,rounds_new2/round_2630/cropped/debug_crop_temp_1272551_21-07-56-718.png
117,3.0603,23.69700000000012,rounds_new2/round_2630/cropped/debug_crop_temp_1272552_21-07-56-918.png
118,3.095,23.9149999999936,rounds_new2/round_2630/cropped/debug_crop_temp_1272553_21-07-57-136.png
119,3.1932,24.11599999999453,rounds_new2/round_2630/cropped/debug_crop_temp_1272554_21-07-57-337.png
120,3.2833,24.34299999999348,rounds_new2/round_2630/cropped/debug_crop_temp_1272555_21-07-57-564.png
121,3.3612,24.573999999993248,rounds_new2/round_2630/cropped/debug_crop_temp_1272556_21-07-57-795.png
122,3.3792,24.785999999992782,rounds_new2/round_2630/cropped/debug_crop_temp_1272557_21-07-58-007.png
123,3.391,24.986999999993717,rounds_new2/round_2630/cropped/debug_crop_temp_1272558_21-07-58-208.png
124,3.4638,25.195999999996275,rounds_new2/round_2630/cropped/debug_crop_temp_1272559_21-07-58-417.png
125,3.9623,25.377999999996973,rounds_new2/round_2630/cropped/debug_crop_temp_1272560_21-07-58-599.png
126,3.9239,25.59100000000035,rounds_new2/round_2630/cropped/debug_crop_temp_1272561_21-07-58-812.png
127,3.9508,25.79999999998836,rounds_new2/round_2630/cropped/debug_crop_temp_1272562_21-07-59-021.png
128,3.9155,26.00800000000163,rounds_new2/round_2630/cropped/debug_crop_temp_1272563_21-07-59-229.png
129,3.8733,26.188999999998487,rounds_new2/round_2630/cropped/debug_crop_temp_1272564_21-07-59-410.png
130,3.7902,26.38499999999476,rounds_new2/round_2630/cropped/debug_crop_temp_1272565_21-07-59-606.png
131,3.7892,26.59299999999348,rounds_new2/round_2630/cropped/debug_crop_temp_1272566_21-07-59-814.png
