multiplier
1.0002
1.0035
1.0273
1.0093
1.0186
1.0329
1.0337
1.0276
1.0183
1.0227
1.0293
1.0447
1.0437
1.0344
1.0526
1.0399
0.8202
0.8713
0.9617
0.9818
0.9735
0.9719
0.9679
0.9685
0.9737
0.9954
0.997
0.9814
0.9735
0.9735
0.9756
0.9753
0.9726
0.9587
1.1842
1.1817
0.9198
0.8314
0.7527
0.7542
0.7627
0.7844
0.8023
0.8161
0.8262
