multiplier
1.0019
1.0314
0.8649
0.862
0.8605
0.8574
0.8519
0.6558
0.6595
0.665
0.671
0.6689
0.6571
0.6537
0.6529
0.6054
0.5104
0.5105
0.5242
0.5409
0.5396
0.5349
0.5381
0.5459
0.5492
0.5487
0.5368
0.5411
0.5401
0.537
0.5364
0.5479
0.5483
0.5465
0.5449
0.5437
0.5466
0.5467
0.5443
0.5425
0.5518
0.5093
0.4531
0.5508
0.5541
0.5611
0.5657
0.5693
0.5618
0.5615
0.525
0.4557
0.4681
0.4738
0.4814
0.5055
0.5746
0.5764
0.4882
0.4703
0.4663
0.4673
0.4651
0.4669
0.4674
0.4667
0.4673
0.4648
0.4607
0.4588
0.4627
0.4637
0.5219
0.562
0.5717
0.5673
0.6728
0.5865
0.5208
0.5265
0.4459
0.4274
0.4315
0.4337
0.4322
0.4316
0.435
0.4645
0.5095
0.5175
0.5153
0.5096
0.5063
0.5056
0.5046
0.5022
0.509
0.5146
0.5232
0.5283
0.5273
0.5245
0.5169
0.5204
0.531
0.6513
0.5547
0.5461
0.5196
0.4568
0.4597
0.4655
0.468
0.4722
0.4845
0.4995
0.4932
0.4912
0.4877
0.4812
0.4754
0.479
0.4781
0.4312
0.3641
0.3086
0.3034
0.2995
0.3065
0.3049
0.3015
0.2977
0.3037
0.3033
0.2602
0.2399
0.2421
0.2394
0.2396
0.2437
0.2722
0.3051
0.3033
0.3066
0.3068
0.3094
0.3129
0.313
0.3571
0.3716
0.3758
0.3741
0.3789
0.3773
0.3726
0.3713
0.3743
0.3817
0.3228
0.3077
0.3066
0.3084
0.3092
0.306
0.3065
0.3074
0.3083
0.2575
0.2482
0.2848
0.3092
0.3086
0.305
0.3112
0.3114
0.313
0.318
0.324
0.3296
0.3336
0.3377
0.3452
0.3467
0.349
0.3453
0.3431
