multiplier
0.999
0.9866
1.0107
1.0279
1.0245
1.0253
1.0307
1.0543
1.0586
1.0669
1.0735
1.074
1.0872
1.2014
1.3386
1.5791
1.6234
1.6169
1.6266
1.6412
1.6336
1.6133
1.5956
1.6152
1.7477
1.9658
1.9611
1.9733
1.9607
1.9557
1.9601
1.9226
1.9398
2.1702
2.3654
2.3944
2.3555
2.5861
2.8395
2.8783
2.8664
2.9298
3.0151
2.9975
2.9764
3.0002
3.0429
3.1108
3.0814
3.4014
3.7912
3.9608
4.6592
3.7906
3.7153
4.412
4.6781
4.7965
4.8779
4.9127
5.0095
4.2156
4.0219
4.0284
4.041
4.0283
4.0469
4.0723
4.2623
4.8331
4.8539
4.9228
4.9211
4.8951
4.8052
4.9017
4.9701
5.0488
5.0701
4.2077
4.2381
4.299
4.4004
4.4402
4.3899
4.5188
5.2569
5.5105
5.5029
5.6244
6.5116
5.1064
4.9559
5.0066
5.048
5.005
5.0997
5.0548
5.0087
4.989
4.9728
4.9824
4.9924
5.6795
6.2111
6.3762
7.4003
7.3846
7.4547
7.4614
7.3328
7.3874
7.5117
7.6138
7.6398
7.5875
7.7083
7.631
7.6987
7.7719
7.8484
8.0314
8.0793
8.152
8.3092
8.5092
8.6067
8.6309
7.8362
7.2256
7.1786
7.0986
7.2256
7.3041
7.3673
7.4274
7.5043
6.1637
6.039
6.0946
6.1447
6.0024
6.1446
6.2713
6.322
6.3377
6.2832
6.3405
6.2177
6.8756
7.653
7.5844
7.7281
7.6792
7.6895
7.7132
7.7297
7.8268
7.9933
7.9042
7.9121
8.1104
8.0259
8.2431
8.3911
9.3843
10.3725
10.5178
10.6508
10.73
11.0108
11.1482
11.2645
11.2932
11.2649
10.1351
9.6521
9.8096
10.0334
10.4316
10.3118
10.45
10.5294
10.6053
10.8232
11.1869
11.9062
11.8467
12.0434
12.2846
12.358
12.1207
12.367
12.3775
12.3875
12.4381
12.2977
14.9078
17.1347
18.4514
18.5675
19.0209
19.3243
19.0496
18.7937
18.6255
18.1982
15.1229
14.5847
14.8452
14.8327
14.7586
14.9613
15.14
14.9631
12.3369
11.1361
9.6307
9.3272
9.4526
9.5588
9.3885
9.261
9.1413
8.2515
7.4718
7.3995
7.2379
7.3358
7.3129
7.3148
7.3684
7.3411
5.916
4.947
4.7634
5.2792
5.2999
4.6081
4.0508
3.6288
3.6167
3.5668
3.6358
3.645
3.664
3.737
3.7485
3.7485
3.8026
3.8098
3.7417
2.9328
2.9764
2.9298
2.9783
3.0197
2.9798
2.3741
2.3417
2.3694
2.4039
