multiplier
1.0059
1.0325
1.0228
1.037
1.0296
1.0287
1.0306
1.0421
1.0615
1.068
1.0713
1.0847
1.0794
1.0913
1.1052
1.1267
1.1477
1.1467
1.168
1.1766
1.2048
1.478
1.6869
1.6824
1.6856
1.6952
1.6771
1.6765
1.6646
1.6625
1.6733
1.6754
1.7093
1.7124
1.7116
1.7097
1.7075
1.6875
1.7166
1.7056
1.6864
1.6713
1.9679
1.9715
1.9831
2.001
2.0067
1.6345
1.6166
1.6343
1.6559
1.6578
1.6989
1.6728
1.6766
1.6888
1.7121
1.6715
1.6772
1.6793
1.8422
1.9989
2.0042
1.9998
1.9823
1.992
2.0107
2.0536
2.071
2.0617
2.0431
2.0197
2.5068
2.4652
2.4364
2.4264
2.4222
2.4216
2.41
2.3857
2.3686
2.4049
2.8766
2.9414
2.9526
2.9523
2.9488
3.556
3.5744
3.6262
3.8072
4.4217
4.3643
4.3912
4.4693
4.5457
4.5715
5.2027
5.2443
5.1704
5.1514
5.2201
5.2138
5.3289
5.4027
5.4562
5.4734
5.5277
5.5007
5.4323
5.3664
5.3005
5.2152
5.2578
5.2892
5.3009
5.482
5.492
