multiplier
0.999
0.989
0.9909
0.9899
0.9922
0.9842
0.9771
0.9727
0.97
0.9898
0.9895
0.9878
0.9932
0.9997
0.9795
0.9815
0.9879
0.9952
0.9781
0.9805
0.9792
0.9733
0.9571
0.9688
0.9611
0.9629
0.9768
0.989
0.9923
1.012
1.0059
1.0583
1.1733
1.1728
1.1848
1.2067
1.2105
1.2234
1.2375
1.2623
1.0517
1.253
1.4688
1.6756
1.8395
1.855
1.8324
1.83
1.8342
1.8392
1.8453
2.1894
2.3396
2.3648
2.3694
2.3781
2.4463
2.4446
2.4796
2.5189
2.5566
2.583
2.5377
2.5209
2.0356
1.932
1.9465
1.9654
1.9445
1.8998
1.8901
1.8793
1.8823
1.9201
1.9752
1.959
2.0104
2.0086
2.0901
2.312
2.3478
2.297
2.3038
2.5584
2.9686
3.2774
3.3394
2.8588
2.7499
