index,multiplier,round_duration,cropped_path
1,0.9956,0.0,rounds_new2/round_2123/cropped/debug_crop_temp_1021882_13-15-26-398.png
2,0.9892,0.201999999997497,rounds_new2/round_2123/cropped/debug_crop_temp_1021883_13-15-26-600.png
3,0.9906,0.3960000000006403,rounds_new2/round_2123/cropped/debug_crop_temp_1021884_13-15-26-794.png
4,0.9885,0.6069999999963329,rounds_new2/round_2123/cropped/debug_crop_temp_1021885_13-15-27-005.png
5,1.0009,0.8169999999954598,rounds_new2/round_2123/cropped/debug_crop_temp_1021886_13-15-27-215.png
6,1.0033,1.0400000000008731,rounds_new2/round_2123/cropped/debug_crop_temp_1021887_13-15-27-438.png
7,0.9983,1.2629999999990105,rounds_new2/round_2123/cropped/debug_crop_temp_1021888_13-15-27-661.png
8,0.9918,1.4609999999956926,rounds_new2/round_2123/cropped/debug_crop_temp_1021889_13-15-27-859.png
9,0.9886,1.6419999999998254,rounds_new2/round_2123/cropped/debug_crop_temp_1021890_13-15-28-040.png
10,0.988,1.856999999996333,rounds_new2/round_2123/cropped/debug_crop_temp_1021891_13-15-28-255.png
11,0.9926,2.0709999999962747,rounds_new2/round_2123/cropped/debug_crop_temp_1021892_13-15-28-469.png
12,0.984,2.275000000001455,rounds_new2/round_2123/cropped/debug_crop_temp_1021893_13-15-28-673.png
13,0.975,2.4839999999967404,rounds_new2/round_2123/cropped/debug_crop_temp_1021894_13-15-28-882.png
14,0.9652,2.673000000002503,rounds_new2/round_2123/cropped/debug_crop_temp_1021895_13-15-29-071.png
15,0.9662,2.870999999999185,rounds_new2/round_2123/cropped/debug_crop_temp_1021896_13-15-29-269.png
16,0.9672,3.09599999999773,rounds_new2/round_2123/cropped/debug_crop_temp_1021897_13-15-29-494.png
17,0.9599,3.2999999999956344,rounds_new2/round_2123/cropped/debug_crop_temp_1021898_13-15-29-698.png
18,0.9601,3.504000000000815,rounds_new2/round_2123/cropped/debug_crop_temp_1021899_13-15-29-902.png
19,0.9611,3.7180000000007567,rounds_new2/round_2123/cropped/debug_crop_temp_1021900_13-15-30-116.png
20,0.9598,3.9089999999996503,rounds_new2/round_2123/cropped/debug_crop_temp_1021901_13-15-30-307.png
21,0.9579,4.118000000002212,rounds_new2/round_2123/cropped/debug_crop_temp_1021902_13-15-30-516.png
22,0.9746,4.3289999999979045,rounds_new2/round_2123/cropped/debug_crop_temp_1021903_13-15-30-727.png
23,0.96,4.544000000001688,rounds_new2/round_2123/cropped/debug_crop_temp_1021904_13-15-30-942.png
24,0.9665,4.767999999996391,rounds_new2/round_2123/cropped/debug_crop_temp_1021905_13-15-31-166.png
25,0.9775,4.9629999999961,rounds_new2/round_2123/cropped/debug_crop_temp_1021906_13-15-31-361.png
26,0.9839,5.142999999996391,rounds_new2/round_2123/cropped/debug_crop_temp_1021907_13-15-31-541.png
27,1.0037,5.347999999998137,rounds_new2/round_2123/cropped/debug_crop_temp_1021908_13-15-31-746.png
28,0.862,5.544000000001688,rounds_new2/round_2123/cropped/debug_crop_temp_1021909_13-15-31-942.png
29,0.7958,5.743000000002212,rounds_new2/round_2123/cropped/debug_crop_temp_1021910_13-15-32-141.png
30,0.7875,5.928999999996449,rounds_new2/round_2123/cropped/debug_crop_temp_1021911_13-15-32-327.png
31,0.7881,6.15400000000227,rounds_new2/round_2123/cropped/debug_crop_temp_1021912_13-15-32-552.png
32,0.781,6.364999999997963,rounds_new2/round_2123/cropped/debug_crop_temp_1021913_13-15-32-763.png
33,0.7954,6.561999999998079,rounds_new2/round_2123/cropped/debug_crop_temp_1021914_13-15-32-960.png
34,0.8069,6.801999999996042,rounds_new2/round_2123/cropped/debug_crop_temp_1021915_13-15-33-200.png
35,0.8077,7.014999999999418,rounds_new2/round_2123/cropped/debug_crop_temp_1021916_13-15-33-413.png
36,0.8433,7.216000000000349,rounds_new2/round_2123/cropped/debug_crop_temp_1021917_13-15-33-614.png
37,1.0039,7.440000000002328,rounds_new2/round_2123/cropped/debug_crop_temp_1021918_13-15-33-838.png
38,1.0257,7.648000000001048,rounds_new2/round_2123/cropped/debug_crop_temp_1021919_13-15-34-046.png
39,1.0278,7.86699999999837,rounds_new2/round_2123/cropped/debug_crop_temp_1021920_13-15-34-265.png
40,1.0336,8.06199999999808,rounds_new2/round_2123/cropped/debug_crop_temp_1021921_13-15-34-460.png
41,0.9233,8.264999999999418,rounds_new2/round_2123/cropped/debug_crop_temp_1021922_13-15-34-663.png
42,0.7907,8.481999999996333,rounds_new2/round_2123/cropped/debug_crop_temp_1021923_13-15-34-880.png
43,0.8081,8.692999999999302,rounds_new2/round_2123/cropped/debug_crop_temp_1021924_13-15-35-091.png
44,0.8013,8.883999999998196,rounds_new2/round_2123/cropped/debug_crop_temp_1021925_13-15-35-282.png
45,0.815,9.076999999997495,rounds_new2/round_2123/cropped/debug_crop_temp_1021926_13-15-35-475.png
46,0.8066,9.28399999999965,rounds_new2/round_2123/cropped/debug_crop_temp_1021927_13-15-35-682.png
47,0.8071,9.466999999996917,rounds_new2/round_2123/cropped/debug_crop_temp_1021928_13-15-35-865.png
48,0.8224,9.641999999999824,rounds_new2/round_2123/cropped/debug_crop_temp_1021929_13-15-36-040.png
49,0.8434,9.849999999998545,rounds_new2/round_2123/cropped/debug_crop_temp_1021930_13-15-36-248.png
50,1.0099,10.067999999999302,rounds_new2/round_2123/cropped/debug_crop_temp_1021931_13-15-36-466.png
