index,multiplier,round_duration,cropped_path
1,1.0015,0.0,rounds_new2/round_2018/cropped/debug_crop_temp_971702_11-40-16-162.png
2,1.0191,0.2200000000011641,rounds_new2/round_2018/cropped/debug_crop_temp_971703_11-40-16-382.png
3,0.9948,0.4160000000047148,rounds_new2/round_2018/cropped/debug_crop_temp_971704_11-40-16-578.png
4,0.9866,0.6280000000042492,rounds_new2/round_2018/cropped/debug_crop_temp_971705_11-40-16-790.png
5,0.9922,0.8330000000059954,rounds_new2/round_2018/cropped/debug_crop_temp_971706_11-40-16-995.png
6,0.9969,1.033000000003085,rounds_new2/round_2018/cropped/debug_crop_temp_971707_11-40-17-195.png
7,1.0032,1.2530000000042492,rounds_new2/round_2018/cropped/debug_crop_temp_971708_11-40-17-415.png
8,1.0194,1.448000000003958,rounds_new2/round_2018/cropped/debug_crop_temp_971709_11-40-17-610.png
9,1.007,1.6460000000006405,rounds_new2/round_2018/cropped/debug_crop_temp_971710_11-40-17-808.png
10,1.2014,1.871000000006461,rounds_new2/round_2018/cropped/debug_crop_temp_971711_11-40-18-033.png
11,1.1912,2.0800000000017462,rounds_new2/round_2018/cropped/debug_crop_temp_971712_11-40-18-242.png
12,1.1997,2.2780000000057044,rounds_new2/round_2018/cropped/debug_crop_temp_971713_11-40-18-440.png
13,1.2188,2.496000000006461,rounds_new2/round_2018/cropped/debug_crop_temp_971714_11-40-18-658.png
14,1.2327,2.688000000001921,rounds_new2/round_2018/cropped/debug_crop_temp_971715_11-40-18-850.png
15,1.2147,2.915000000000873,rounds_new2/round_2018/cropped/debug_crop_temp_971716_11-40-19-077.png
16,1.1942,3.1270000000004075,rounds_new2/round_2018/cropped/debug_crop_temp_971717_11-40-19-289.png
17,1.1925,3.355999999999767,rounds_new2/round_2018/cropped/debug_crop_temp_971718_11-40-19-518.png
18,1.1884,3.568000000006577,rounds_new2/round_2018/cropped/debug_crop_temp_971719_11-40-19-730.png
19,1.0655,3.7810000000026776,rounds_new2/round_2018/cropped/debug_crop_temp_971720_11-40-19-943.png
20,0.8961,3.963000000003376,rounds_new2/round_2018/cropped/debug_crop_temp_971721_11-40-20-125.png
21,0.9079,4.153000000005704,rounds_new2/round_2018/cropped/debug_crop_temp_971722_11-40-20-315.png
22,0.8951,4.372000000003027,rounds_new2/round_2018/cropped/debug_crop_temp_971723_11-40-20-534.png
23,0.9101,4.583000000005995,rounds_new2/round_2018/cropped/debug_crop_temp_971724_11-40-20-745.png
24,0.9135,4.794000000001688,rounds_new2/round_2018/cropped/debug_crop_temp_971725_11-40-20-956.png
25,0.9102,5.016999999999825,rounds_new2/round_2018/cropped/debug_crop_temp_971726_11-40-21-179.png
26,0.9104,5.2040000000051805,rounds_new2/round_2018/cropped/debug_crop_temp_971727_11-40-21-366.png
27,0.9233,5.4060000000026776,rounds_new2/round_2018/cropped/debug_crop_temp_971728_11-40-21-568.png
28,0.9266,5.625,rounds_new2/round_2018/cropped/debug_crop_temp_971729_11-40-21-787.png
29,0.7708,5.850000000005821,rounds_new2/round_2018/cropped/debug_crop_temp_971730_11-40-22-012.png
30,0.744,6.0570000000006985,rounds_new2/round_2018/cropped/debug_crop_temp_971731_11-40-22-219.png
31,0.7541,6.26600000000326,rounds_new2/round_2018/cropped/debug_crop_temp_971732_11-40-22-428.png
32,0.7576,6.461000000002969,rounds_new2/round_2018/cropped/debug_crop_temp_971733_11-40-22-623.png
33,0.7602,6.659000000006927,rounds_new2/round_2018/cropped/debug_crop_temp_971734_11-40-22-821.png
34,0.7817,6.867000000005646,rounds_new2/round_2018/cropped/debug_crop_temp_971735_11-40-23-029.png
35,0.7906,7.062000000005355,rounds_new2/round_2018/cropped/debug_crop_temp_971736_11-40-23-224.png
36,0.7983,7.261000000005879,rounds_new2/round_2018/cropped/debug_crop_temp_971737_11-40-23-423.png
37,0.809,7.469000000004598,rounds_new2/round_2018/cropped/debug_crop_temp_971738_11-40-23-631.png
38,0.8026,7.663000000000466,rounds_new2/round_2018/cropped/debug_crop_temp_971739_11-40-23-825.png
39,0.7923,7.876000000003842,rounds_new2/round_2018/cropped/debug_crop_temp_971740_11-40-24-038.png
40,0.7864,8.080000000001746,rounds_new2/round_2018/cropped/debug_crop_temp_971741_11-40-24-242.png
41,0.7843,8.27400000000489,rounds_new2/round_2018/cropped/debug_crop_temp_971742_11-40-24-436.png
42,0.7851,8.468000000000757,rounds_new2/round_2018/cropped/debug_crop_temp_971743_11-40-24-630.png
43,0.8082,8.666000000004715,rounds_new2/round_2018/cropped/debug_crop_temp_971744_11-40-24-828.png
44,0.8179,8.872000000003027,rounds_new2/round_2018/cropped/debug_crop_temp_971745_11-40-25-034.png
45,0.9394,9.081000000005588,rounds_new2/round_2018/cropped/debug_crop_temp_971746_11-40-25-243.png
46,1.0193,9.277000000001864,rounds_new2/round_2018/cropped/debug_crop_temp_971747_11-40-25-439.png
47,1.0258,9.470000000001164,rounds_new2/round_2018/cropped/debug_crop_temp_971748_11-40-25-632.png
48,1.055,9.664000000004307,rounds_new2/round_2018/cropped/debug_crop_temp_971749_11-40-25-826.png
49,1.0544,9.869000000006054,rounds_new2/round_2018/cropped/debug_crop_temp_971750_11-40-26-031.png
50,1.0621,10.082000000002154,rounds_new2/round_2018/cropped/debug_crop_temp_971751_11-40-26-244.png
51,1.0631,10.276000000005295,rounds_new2/round_2018/cropped/debug_crop_temp_971752_11-40-26-438.png
52,1.0522,10.46200000000681,rounds_new2/round_2018/cropped/debug_crop_temp_971753_11-40-26-624.png
53,1.0704,10.668000000005122,rounds_new2/round_2018/cropped/debug_crop_temp_971754_11-40-26-830.png
54,1.0718,10.881000000001222,rounds_new2/round_2018/cropped/debug_crop_temp_971755_11-40-27-043.png
55,1.0682,11.088000000003376,rounds_new2/round_2018/cropped/debug_crop_temp_971756_11-40-27-250.png
56,1.0707,11.302000000003318,rounds_new2/round_2018/cropped/debug_crop_temp_971757_11-40-27-464.png
57,1.0794,11.512000000002445,rounds_new2/round_2018/cropped/debug_crop_temp_971758_11-40-27-674.png
58,1.0963,11.701000000000931,rounds_new2/round_2018/cropped/debug_crop_temp_971759_11-40-27-863.png
59,1.0901,11.906000000002678,rounds_new2/round_2018/cropped/debug_crop_temp_971760_11-40-28-068.png
60,1.1077,12.11500000000524,rounds_new2/round_2018/cropped/debug_crop_temp_971761_11-40-28-277.png
61,1.1211,12.323000000003958,rounds_new2/round_2018/cropped/debug_crop_temp_971762_11-40-28-485.png
62,1.1354,12.523000000001048,rounds_new2/round_2018/cropped/debug_crop_temp_971763_11-40-28-685.png
