multiplier
1.0063
1.022
1.0339
1.0617
1.05
1.0617
1.0806
1.0958
1.0812
1.0975
1.1105
1.1313
1.124
1.1384
1.1632
1.185
1.2016
1.1756
1.1678
1.0481
0.879
0.7976
0.801
0.8158
0.8196
0.756
0.6884
0.6846
0.689
0.6817
0.6873
0.6967
0.704
0.6939
0.815
0.9342
0.9745
0.972
0.9662
0.9754
1.1654
1.2136
1.228
1.2464
1.269
1.2538
0.9951
0.9665
0.9785
0.9987
1.2048
1.226
1.2241
1.29
1.4212
1.4379
1.7368
1.7406
1.7617
1.7566
1.7375
1.7311
1.7664
1.797
1.7922
1.8034
1.8238
1.8661
1.8643
1.8849
1.8901
1.9058
1.9069
1.8822
1.9267
1.9045
1.8833
1.8897
1.9172
1.9728
2.4202
2.3853
2.4116
2.4156
