multiplier
1.0
1.0055
1.0184
1.006
1.1814
1.357
1.3642
1.2118
1.1265
1.148
1.1766
1.1969
1.2022
1.1979
1.1922
1.1977
1.1938
1.186
1.1903
1.2139
1.2368
1.245
1.2301
1.2274
1.2295
1.2301
1.2257
1.2545
1.2655
1.2841
1.1897
1.0858
1.0725
1.0916
1.115
1.1399
0.9977
0.9308
0.9466
0.9469
0.9632
0.9708
0.9761
0.9776
0.9809
0.9691
0.9858
1.0051
1.0175
1.008
1.0165
0.9994
0.9978
0.9986
0.9955
0.9927
1.0005
0.9968
1.0033
0.993
0.983
0.9705
0.9516
0.9542
0.9478
0.9435
0.9462
0.9537
0.9538
0.9478
0.9546
0.9624
0.9667
0.966
0.9801
0.9691
0.9751
0.9788
0.9739
0.757
0.7699
0.7806
0.7859
0.731
0.6532
0.6705
0.6691
0.6751
0.8004
0.8362
0.8364
0.8271
0.8441
0.8343
0.2
