round,type,entry,exit,bet,pnl,capital,reason,return_pct
round_11100,hot_streak_3,1.4204,0.0,9.816613295769155,-9.816613295769155,1284.6104243380673,crash,-100.0
round_11107,hot_streak_3,1.358,1.1797,6.767799055656467,-0.8885851042883273,1283.721839233779,stop,-13.129602356406489
round_11125,momentum,2.2592,1.6721,8.68942222601543,-2.258126677095281,1281.4637125566837,stop,-25.98707507082153
round_11133,post_massive,1.1063,0.8568,23.451130392280866,-5.288852059002149,1276.1748604976815,stop,-22.552652987435597
round_11157,hot_streak_3,1.2801,1.0872,6.679207596726622,-1.0064988246297677,1275.1683616730518,stop,-15.069135223810648
round_11176,hot_streak,1.0495,0.82,5.835091658939899,-1.2759919349468385,1273.892369738105,stop,-21.867555979037647
round_11178,post_massive,1.3789,1.1516,23.174833822396653,-3.8201753048304887,1270.0721944332743,stop,-16.48415403582566
round_11192,hot_streak,1.0813,0.8397,5.788545362495803,-1.2933622117626804,1268.7788322215115,stop,-22.34347544622214
round_11195,hot_streak,1.343,1.1159,5.776761979032949,-0.9768448588521093,1267.8019873626595,stop,-16.909903201787046
round_11212,hot_streak,1.2572,1.0241,5.7678702355752725,-1.0694325102709161,1266.7325548523886,stop,-18.541202672605795
round_11213,hot_streak_3,1.2067,1.0207,4.606514851747233,-0.7100453819714807,1266.0225094704172,stop,-15.413938841468477
round_11216,hot_streak_3,1.1538,0.9715,4.601352092047724,-0.7270120353443406,1265.2954974350728,stop,-15.79996533194661
round_11226,hot_streak_3,1.2842,2.1569,4.596068966629281,3.1233370091709807,1268.4188344442439,target,67.95670456315214
round_11227,post_massive,1.2955,2.0276,22.976110980053928,12.98402998726166,1281.4028644315056,target,56.510999614048615
round_11228,post_massive,1.5675,1.1792,23.44890337106228,-5.80874588770876,1275.5941185437969,stop,-24.7719298245614
round_11241,post_massive,1.3607,1.1134,23.236792098429852,-4.223163581937019,1271.37095496186,stop,-18.174469023296837
round_11242,post_massive,1.3326,1.8793,23.0831847298211,9.469891259037368,1280.8408462208972,target,41.0250637850818
round_11243,hot_streak_5,1.0023,2.0647,20.184414871332756,21.394714515917315,1302.2355607368145,time,105.99620871994415
round_11245,hot_streak,1.1143,1.8339,13.022355607368144,8.409662653739673,1310.645223390554,time,64.57865924795836
round_11247,hot_streak_3,1.4817,1.2244,13.106452233905541,-2.2759601537314538,1308.3692632368227,stop,-17.365188634676386
round_11265,post_massive,1.5467,1.2878,25.513200633118043,-4.270619799517849,1304.0986434373049,stop,-16.73886338656494
round_11266,post_massive,1.1133,0.9322,25.429923547027446,-4.136673991167402,1299.9619694461373,stop,-16.26695410042216
round_11274,hot_streak_3,1.1767,0.8464,10.399695755569098,-2.9191973383738192,1297.0427721077635,stop,-28.070026344862754
round_11276,hot_streak_3,1.1712,0.9793,9.856327543595862,-1.6149498425683468,1295.4278222651951,stop,-16.384904371584707
round_11279,hot_streak_3,1.1508,0.9385,6.88225899767823,-1.2696416277433862,1294.1581806374518,stop,-18.44803614876608
round_11285,post_massive,1.256,0.9105,23.91805608523037,-6.579369727266794,1287.578810910185,stop,-27.507961783439494
round_11290,hot_streak_3,1.3882,1.1689,6.799112291309662,-1.074085380697456,1286.5047255294876,stop,-15.797435528021897
round_11293,hot_streak,1.0313,0.0,8.484716899415439,-8.484716899415439,1278.0200086300722,crash,-100.0
round_11295,hot_streak_3,1.1091,0.9468,6.698535726718308,-0.9802293286866668,1277.0397793013856,stop,-14.63348661076549
round_1130,post_massive,1.1509,1.6082,18.631593238528847,7.403099824467148,1284.4428791258526,quick_profit,39.73412112259971
round_11302,post_massive,1.3783,1.9653,23.56029623817631,10.034022993404552,1294.4769021192571,target,42.58869621998114
round_11303,hot_streak,1.0121,0.8602,8.590198426331108,-1.2892512014224833,1293.1876509178346,stop,-15.008398379606758
round_11305,hot_streak_3,1.5279,2.2651,6.858476725089529,3.309162276154199,1296.4968131939888,target,48.24923097061324
round_11309,hot_streak,1.2179,2.0885,12.310039653218961,8.79967199449251,1305.2964851884813,time,71.48370145332127
round_11316,post_massive,1.1569,0.102,25.453281461175383,-23.209150845703096,1282.0873343427781,stop,-91.1833347739649
round_11327,post_massive,1.1541,1.6764,23.47396083875064,10.623385968355823,1292.710720311134,target,45.25604367039251
round_11338,hot_streak,1.3532,0.0,12.238247881574186,-12.238247881574186,1280.47247242956,crash,-100.0
round_11358,hot_streak_3,1.3648,2.0881,9.606098257395013,5.09092238391985,1285.5633948134798,target,52.99677608440796
round_11359,hot_streak,1.6903,1.2437,16.944609940902925,-4.476993906174789,1281.086400907305,stop,-26.421345323315382
round_11361,hot_streak_5,1.0867,2.3188,28.26901681700612,32.05139930084958,1313.1378002081547,time,113.37995767001013
round_11365,hot_streak_3,1.2183,1.0043,14.707143362331331,-2.5833773943518885,1310.5544228138026,stop,-17.565460067306905
round_11366,hot_streak_3,1.2956,0.9926,14.678209535514588,-3.4327705227392116,1307.1216522910636,stop,-23.386847792528563
round_11369,hot_streak_3,1.8191,1.475,14.639762505659911,-2.7692497818688224,1304.3524025091947,stop,-18.915947446539494
round_11372,hot_streak_3,1.2703,0.0,10.226122835672086,-10.226122835672086,1294.1262796735225,crash,-100.0
round_11378,post_massive,1.2697,1.8084,23.916876940900448,10.147295903018875,1304.2735755765414,target,42.427345042135926
round_11379,post_massive,1.106,0.8251,25.433334723742558,-6.459515121066264,1297.814060455475,stop,-25.39783001808319
round_11380,momentum,2.5045,1.647,9.34426123527942,-3.1993228226201254,1294.614737632855,stop,-34.23837093232183
round_11381,momentum,2.3324,0.0,8.83751439831174,-8.83751439831174,1285.7772232345433,crash,-100.0
round_11384,hot_streak_3,1.1318,0.9789,9.492138443801174,-1.2823360735617602,1284.4948871609815,stop,-13.509453967132002
round_11385,hot_streak,1.0981,0.898,8.458227157399959,-1.5412906421962767,1282.9535965187852,stop,-18.22238411802204
round_1140,post_massive,1.347,0.9933,23.505692646009155,-6.172207489898618,1276.7813890288865,stop,-26.258351893095767
round_11427,hot_streak_3,1.2385,2.3134,6.685557968905844,5.802427340150903,1282.5838163690373,target,86.79047234557935
round_1144,hot_streak_3,1.1375,2.0248,9.637802958388397,7.517909947233429,1290.1017263162707,target,78.0043956043956
round_1151,post_massive,1.5643,1.2116,23.768351902138026,-5.359008959844072,1284.7427173564267,stop,-22.54682605638305
round_1172,post_massive,1.2187,0.9305,14.505413708043896,-3.430261943594198,1281.3124554128324,stop,-23.648149667678663
round_1173,post_massive,1.2561,0.9939,14.428058231524108,-3.0117322413069196,1278.3007231715255,stop,-20.87413422498209
round_1189,momentum,2.3979,1.9075,8.616186886973967,-1.7621160387722732,1276.5386071327532,stop,-20.451228157971556
round_1194,hot_streak_3,1.1072,0.9647,13.366031345777964,-1.720248795857442,1274.818358336896,stop,-12.870303468208089
round_1195,post_massive,1.2804,1.8579,14.282176925496556,6.441703510211079,1281.260061847107,target,45.103092783505176
round_1196,post_massive,1.3409,1.1349,18.03359789161829,-2.770468465712108,1278.4895933813948,stop,-15.362816019091651
round_1198,post_massive,1.4111,1.1761,17.955694115671065,-2.9902828411754676,1275.4993105402193,stop,-16.653674438381415
round_1199,hot_streak,1.3711,0.982,16.680345300360802,-4.733660824425927,1270.7656497157934,stop,-28.378674057326236
round_1200,hot_streak,1.7683,0.0,16.556766119918393,-16.556766119918393,1254.208883595875,crash,-100.0
round_1201,hot_streak_3,1.297,2.0028,9.031759249083823,4.9148925813441515,1259.1237761772193,target,54.41788743253664
round_1203,hot_streak,1.0682,0.7566,16.254792505242172,-4.741615188760026,1254.3821609884592,stop,-29.1705673094926
round_1206,hot_streak_3,1.6306,1.3431,12.90607859720598,-2.2755412711251815,1252.106619717334,stop,-17.63154666993745
round_1207,hot_streak_3,1.2108,1.0406,12.859295922403566,-1.8076083300240242,1250.29901138731,stop,-14.056821935910147
round_1232,hot_streak,1.4442,1.1748,11.219419735255013,-2.092862260544038,1248.206149126766,stop,-18.653926049023674
round_1241,hot_streak_3,1.5997,2.2477,6.389652020285332,2.5882943734105748,1250.7944435001764,target,40.507595174095144
round_1242,hot_streak,1.1534,0.943,16.040447010403806,-2.9260534515250214,1247.8683900486515,stop,-18.24172013178429
round_1243,hot_streak_3,1.2781,1.0618,9.12313494977773,-1.5439590717760128,1246.3244309768754,stop,-16.923558407010397
round_1248,post_massive,1.1439,0.9482,17.06357479268402,-2.9192600637540522,1243.4051709131213,stop,-17.108138823323703
round_1252,post_massive,1.1726,0.9868,13.586986033324324,-2.152875665181357,1241.2522952479399,stop,-15.845130479276825
round_1254,hot_streak_3,1.149,0.1835,9.026651193019964,-7.585058073856201,1233.6672371740838,stop,-84.029590948651
round_1280,post_massive,1.2891,0.9946,13.37500192357517,-3.055572156149939,1230.6116650179338,stop,-22.84539601272204
round_1285,post_massive,1.5967,1.1961,13.308829019671325,-3.3390849284651676,1227.2725800894686,stop,-25.089246571052804
round_1286,post_massive,1.3197,1.061,13.236703877566564,-2.594783127321719,1224.677796962147,stop,-19.602940062135342
round_1313,hot_streak_3,1.2008,1.0322,6.151035878782842,-0.8636447777838008,1223.8141521843634,stop,-14.040639573617597
round_1315,hot_streak_3,1.2857,1.0801,6.142363496703236,-0.9822430854182045,1222.8319090989453,stop,-15.991288792097691
round_1327,post_massive,1.3013,1.8337,13.14108778448673,5.376404469730838,1228.2083135686762,target,40.91293322062555
round_1332,hot_streak_3,1.1664,2.0547,6.186551565329364,4.711517280077223,1232.9198308487535,target,76.15740740740739
round_1333,hot_streak_3,1.7132,1.4435,8.90586705388266,-1.4020034697829526,1231.5178273789704,stop,-15.742470231146399
round_1337,post_massive,1.2375,0.9344,16.660545225001695,-4.080655561776174,1227.4371718171942,stop,-24.4929292929293
round_1338,hot_streak_3,1.2185,0.9983,8.826836341236667,-1.5951328373740772,1225.84203897982,stop,-18.071399261386944
round_1339,hot_streak_3,1.5981,1.284,8.803909175744737,-1.7303722370949393,1224.111666742725,stop,-19.65458982541769
round_1341,post_massive,1.1494,0.9632,16.460759813652352,-2.666602990518591,1221.4450637522064,stop,-16.199756394640687
round_1343,post_massive,1.1055,0.8707,16.389121738653078,-3.480927891665077,1217.9641358605413,stop,-21.239258254183625
round_1344,hot_streak_3,1.7606,2.0184,6.083780999920482,0.8908319560260711,1218.8549678165673,target,14.642735431103038
round_1345,post_massive,1.5501,1.2088,13.055750869495506,-2.874606652318441,1215.9803611642487,stop,-22.017934326817624
round_1346,hot_streak_3,1.452,1.1421,8.662827238339705,-1.8489050696704377,1214.1314560945782,stop,-21.34297520661158
round_1349,post_massive,1.5963,1.2873,12.954755264813452,-2.507686134703599,1211.6237699598746,stop,-19.357263672242052
round_1351,hot_streak,1.7275,0.1106,10.75108051666664,-10.062762423964278,1201.5610075359102,stop,-93.59768451519537
round_1352,post_massive,1.1312,0.8799,12.6878911302746,-2.818658982530062,1198.74234855338,stop,-22.215346534653456
round_1364,hot_streak_3,1.3925,1.154,8.418955770477991,-1.4419540044947947,1197.3003945488852,stop,-17.127468581687623
round_1365,hot_streak_3,1.6185,1.403,5.87909966935751,-0.7827902247429988,1196.5176043241422,stop,-13.314797652147048
round_1368,post_massive,1.5177,1.2163,12.581602968261961,-2.498580177000827,1194.0190241471414,stop,-19.8589971667655
round_1374,hot_streak,1.0356,0.8283,7.308648532755199,-1.4630000394362233,1192.5560241077053,stop,-20.017381228273468
round_1376,hot_streak,1.0219,0.0,7.2907493163712065,-7.2907493163712065,1185.2652747913341,crash,-100.0
round_1377,hot_streak_3,1.3701,1.1417,5.761501687820465,-0.960460539740307,1184.3048142515938,stop,-16.670316035325893
round_1378,hot_streak_3,1.2453,0.9776,5.7521679916963535,-1.2365336636771174,1183.0682805879167,stop,-21.49682807355657
round_1379,hot_streak_3,1.1019,0.8694,5.740162575419254,-1.2111696150149536,1181.8571109729019,stop,-21.099918322896826
round_1380,hot_streak_3,1.5987,1.2794,5.728415575036436,-1.1441065197404976,1180.7130044531614,stop,-19.97247763808093
round_1396,hot_streak_3,1.4271,1.2541,4.002131044448648,-0.4851577819981894,1180.2278466711632,stop,-12.122486160745572
round_1411,post_massive,1.1415,0.9095,12.241355356653315,-2.487949577523933,1177.7398970936395,stop,-20.32413491020587
round_1414,post_massive,1.3436,1.9721,12.189799592901702,5.702060914065735,1183.4419580077054,target,46.7773146769872
round_1417,hot_streak_3,1.6954,1.467,4.020652482170192,-0.5416521333771804,1182.9003058743283,stop,-13.471747080335017
round_1418,post_massive,1.3514,1.1102,15.371069701533111,-2.7434527245891562,1180.1568531497392,stop,-17.848157466331205
round_1421,hot_streak_3,1.1139,0.9473,3.9983616844409835,-0.5980133374879855,1179.558839812251,stop,-14.956459287189139
round_1423,hot_streak_3,1.3269,0.0,3.994310582585677,-3.994310582585677,1175.5645292296654,crash,-100.0
round_1439,post_massive,1.1529,0.9745,15.181012947054747,-2.349113288016799,1173.2154159416484,stop,-15.474022031399082
round_1450,post_massive,1.171,1.7347,15.120401577777058,7.278710819293702,1180.494126760942,target,48.13834329632791
round_1451,hot_streak_3,1.2762,1.0907,4.000647371430043,-0.5815076691743246,1179.9126190917677,stop,-14.535339288512771
round_1469,hot_streak_3,1.1293,2.0303,3.996706929736975,3.188730136981329,1183.101349228749,target,79.78393695209422
round_1470,hot_streak_3,1.4612,0.157,5.740483473258403,-5.123691859994258,1177.977657368755,stop,-89.25540651519299
round_1471,hot_streak_3,1.2534,2.3029,5.690870175561135,4.765093544958842,1182.742750913714,target,83.73224828466573
round_1472,hot_streak_3,1.9358,2.3221,8.195720166686469,1.6355029963792642,1184.3782539100932,target,19.955573922925907
round_1473,hot_streak_3,1.5433,1.3182,8.218402009424466,-1.1987055610195334,1183.1795483490737,stop,-14.585628199313149
round_1475,post_massive,1.55878,1.2095,15.378327730209401,-3.445862988752447,1179.7336853603213,stop,-22.407267221801664
round_1476,hot_streak_5,1.0108,0.7539,17.123549230959046,-4.352037789308843,1175.3816475710123,stop,-25.415512465373958
round_1480,hot_streak_3,1.3473,2.0113,8.094021289456188,3.9890374350173747,1179.3706850060298,target,49.28375269056631
round_1481,post_massive,1.431,1.1782,15.279476006610802,-2.699267319686383,1176.6714176863434,stop,-17.665967854647114
round_1484,post_massive,1.1014,0.9065,15.209614692998834,-2.69144171387822,1173.9799759724651,stop,-17.695660069003083
round_1492,hot_streak_3,1.1229,0.879,8.074728160128346,-1.7538749650505858,1172.2261010074144,stop,-21.720545017365744
round_1493,hot_streak_3,1.3471,1.1838,8.050619597621115,-0.9759232278906751,1171.2501777795237,stop,-12.122336871798678
round_1505,post_massive,1.2367,1.7744,8.439081291849526,3.66919544806945,1174.919373227593,target,43.47861243632247
round_1506,post_massive,1.3299,1.0682,10.615048275817093,-2.0888473823455396,1172.8305258452474,stop,-19.67817129107452
round_1518,hot_streak_3,1.4545,2.3173,8.058923881147894,4.780501563873774,1177.611027409121,target,59.31935372980406
round_1542,post_massive,1.233,1.864,10.663740582632974,5.45727518867916,1183.0683025978003,target,51.17599351175992
round_1544,post_massive,1.4145,1.1847,15.375436041964326,-2.497896926435775,1180.5704056713646,stop,-16.24602332979852
round_1545,post_massive,1.1733,0.9861,15.3105780630829,-2.4428025342274946,1178.1276031371372,stop,-15.954998721554592
round_1546,post_massive,1.3867,1.1659,15.247283193985172,-2.427778271603035,1175.699824865534,stop,-15.922694166005636
round_1558,hot_streak_3,1.6087,1.3275,8.098404006123676,-1.4155971943320553,1174.284227671202,stop,-17.479952756884444
round_1559,hot_streak,1.1624,24.7153,10.098642546875599,204.62174642318158,1378.9059740943835,target,2026.2302133516857
round_1560,post_massive,1.154,1.6188,16.5468716891326,6.664632548621174,1385.5706066430048,target,40.27729636048527
round_1561,post_massive,1.1415,1.6117,20.78355909964507,8.561042039993968,1394.1316486829987,target,41.19141480508104
round_1562,post_massive,1.1197,1.5866,20.91197473024498,8.72001518402374,1402.8516638670224,target,41.69866928641601
round_1563,hot_streak,1.0669,0.0,19.639923294138313,-19.639923294138313,1383.211740572884,crash,-100.0
round_1564,post_massive,1.5455,2.1721,24.89781133031191,10.094447479504005,1393.306188052388,target,40.54351342607569
round_1565,hot_streak,1.2651,1.0381,19.50628663273343,-3.5000609166314796,1389.8061271357565,stop,-17.943245593233726
round_1578,post_massive,1.1257,0.9566,25.016510288443616,-3.7579211955013,1386.0482059402552,stop,-15.021764235586744
round_1579,post_massive,1.2795,0.1201,20.790723089103828,-18.83920621297927,1367.208999727276,stop,-90.61352090660414
round_1581,post_massive,1.165,0.9872,20.50813499590914,-3.1299110749121404,1364.079088652364,stop,-15.261802575107296
round_1585,hot_streak_3,1.2165,1.0394,15.277685792906475,-2.2241497360655433,1361.8549389162986,stop,-14.558158651870102
round_1586,hot_streak_3,1.1787,2.0649,10.67694272110378,8.027408704031705,1369.8823476203302,target,75.18452532451005
round_1587,hot_streak_3,1.6339,2.3428,15.342682293347696,6.656727754302089,1376.5390753746321,target,43.3869881877716
round_1589,post_massive,1.2456,0.0,16.518468904495588,-16.518468904495588,1360.0206064701365,crash,-100.0
round_1590,post_massive,1.5022,2.1537,16.320247277641638,7.0780462663982995,1367.0986527365349,target,43.36972440420717
round_1593,post_massive,1.3606,1.9779,20.506479791048022,9.303726278857816,1376.4023790153929,target,45.369689842716454
round_1594,post_massive,1.1499,0.116,20.646035685230892,-18.563297934568414,1357.8390810808246,stop,-89.91216627532829
round_1616,momentum,2.1719,1.7116,9.776441383781936,-2.071962783256515,1355.767118297568,stop,-21.193425111653386
round_1618,hot_streak_3,1.3501,2.2075,15.184591724932762,9.64318861192308,1365.410306909491,target,63.50640693281979
round_1647,hot_streak_3,1.5179,1.1166,19.115744296732878,-5.053790227471442,1360.3565166820197,stop,-26.437841755056326
round_1648,hot_streak_3,1.4659,2.0084,15.23599298683862,5.6385334575072985,1365.995050139527,target,37.00798144484616
round_1649,hot_streak,1.6705,1.2502,19.123930701953377,-4.8116061502729774,1361.1834439892539,stop,-25.160131697096688
round_1652,hot_streak_3,1.2963,0.9916,15.245254572679642,-3.583452185678844,1357.599991803575,stop,-23.5053614132531
round_1654,momentum,2.0212,8.87,9.77471994098574,33.12146345330652,1390.7214552568814,time,338.8482089847615
round_1655,post_massive,1.2026,0.943,20.860821828853222,-4.50313433125752,1386.2183209256239,stop,-21.586562448029266
round_1656,post_massive,1.1154,0.8663,20.793274813884356,-4.643719523165316,1381.5746014024585,stop,-22.332795409718486
round_1657,post_massive,1.3595,1.1045,16.578895216829505,-3.109686120111455,1378.464915282347,stop,-18.756895917616767
round_1658,post_massive,1.1866,0.0,16.541578983388163,-16.541578983388163,1361.9233362989587,crash,-100.0
round_1663,post_massive,1.1174,0.9175,16.343080035587505,-2.9237351880382505,1358.9996011109204,stop,-17.88974404868444
round_1680,hot_streak_3,1.3999,1.2116,15.220795532442308,-2.0473432379161967,1356.9522578730043,stop,-13.450960782913057
round_1681,hot_streak_3,1.7248,1.5121,10.638505701724354,-1.3119261147708539,1355.6403317582335,stop,-12.331864564007422
round_1689,hot_streak,1.1975,3.0902,13.285275251230686,20.997946111068323,1376.6382778693019,target,158.05427974947807
round_1690,hot_streak,1.0845,0.0,19.272935890170228,-19.272935890170228,1357.3653419791317,crash,-100.0
round_1692,hot_streak,1.2243,1.0318,19.00311478770784,-2.9879111301427415,1354.377430848989,stop,-15.723270440251568
round_1693,hot_streak,1.2094,1.0271,18.961284031885846,-2.8581462535247155,1351.5192845954641,stop,-15.073590210021504
round_1694,hot_streak,1.012,0.1469,13.244888989035548,-11.32228603203029,1340.1969985634337,stop,-85.48418972332016
round_1702,post_massive,1.3958,1.1716,16.082363982761205,-2.583225393992736,1337.613773169441,stop,-16.062473133686773
round_1704,post_massive,1.5551,1.3107,16.05136527803329,-2.5226375628264,1335.0911356066147,stop,-15.71603112340042
round_1705,post_massive,1.2918,1.0804,16.021093627279377,-2.6218138975126646,1332.469321709102,stop,-16.36476234711256
round_1712,hot_streak_3,1.1767,2.0463,9.922446104579327,7.3328453578160815,1339.802167066918,target,73.90158919010791
round_1713,hot_streak_3,1.1869,2.2707,15.00578427114948,13.702307686470476,1353.5044747533884,target,91.3135057713371
round_1716,post_massive,1.3049,2.0259,16.24205369704066,8.97426677566581,1362.478741529054,target,55.25327611311213
round_1717,hot_streak_5,1.039,0.881,32.045500000763354,-4.873136669990959,1357.605604859063,stop,-15.206929740134733
round_1718,post_massive,1.2157,1.8008,20.364084072885944,9.8009587818093,1367.4065636408723,target,48.12865016040142
round_1719,hot_streak,1.5925,3.0613,19.14369189097221,17.65667481912715,1385.0632384599994,target,92.23233908948197
round_1728,post_massive,1.2659,0.0,20.77594857689999,-20.77594857689999,1364.2872898830994,crash,-100.0
round_1738,hot_streak,1.0087,0.8126,19.10002205836339,-3.7132094038317245,1360.5740804792676,stop,-19.440864479032417
round_1741,hot_streak,1.2763,1.0823,19.048037126709744,-2.895337461867655,1357.6787430174,stop,-15.200188043563422
round_1743,hot_streak_3,1.1289,0.9502,15.20600192179488,-2.4070445065326815,1355.2716985108673,stop,-15.829568606608202
round_1747,hot_streak_3,1.1366,2.0337,10.625330116325198,8.386401238215146,1363.6580997490826,target,78.92838289635755
round_1758,post_massive,1.1393,0.9683,20.454871496236237,-3.0701158833111535,1360.5879838657715,stop,-15.009216185376983
round_1760,post_massive,1.302,1.0295,20.408819757986574,-4.271431170546343,1356.3165526952253,stop,-20.92933947772657
round_1772,post_massive,1.5135,2.1304,16.275798632342703,6.633987562796307,1362.9505402580216,target,40.759828212751884
round_1776,hot_streak,1.1928,0.9867,19.081307563612302,-3.2969965533706382,1359.6535437046512,stop,-17.278672032193164
round_1785,post_massive,1.2195,0.9772,20.394803155569768,-4.0522023817913535,1355.60134132286,stop,-19.86879868798689
round_1807,hot_streak_3,1.2249,0.994,15.182735022816031,-2.862024260566759,1352.7393170622931,stop,-18.850518409666105
round_1809,hot_streak_3,1.4273,2.0107,15.150680351097684,6.192746386064869,1358.9320634483581,target,40.87437819659496
round_1812,hot_streak,1.2156,0.0,19.025048888277013,-19.025048888277013,1339.907014560081,crash,-100.0
round_1815,hot_streak_3,1.5676,1.3425,15.006958563072907,-2.154928790857177,1337.7520857692239,stop,-14.359530492472572
round_1864,post_massive,1.2178,1.7177,20.066281286538356,8.237094773477192,1345.989180542701,target,41.049433404499915
round_1865,post_massive,1.3509,1.1288,20.189837708140512,-3.3193892626974666,1342.6697912800037,stop,-16.440891257680068
round_1868,post_massive,1.2905,1.9588,20.140046869200056,10.429750734355988,1353.0995420143597,target,51.78612940720653
round_1871,post_massive,1.2706,1.0013,20.296493130215396,-4.301783094575008,1348.7977589197847,stop,-21.194711160081848
round_1872,post_massive,1.499,0.0,20.23196638379677,-20.23196638379677,1328.5657925359878,crash,-100.0
round_1873,post_massive,1.3838,1.9915,18.87320424418114,8.288225335445066,1336.854017871433,target,43.915305680011585
round_1874,post_massive,1.2837,1.0793,20.052810268071493,-3.1929535084473137,1333.6610643629856,stop,-15.922723377736236
round_1886,post_massive,1.3529,1.0646,20.004915965444784,-4.2630033800264115,1329.3980609829591,stop,-21.30977899327371
round_1888,post_massive,1.1945,0.901,18.89685755877011,-4.643137457931374,1324.7549235250278,stop,-24.570950188363327
round_1894,post_massive,1.5202,1.2354,15.012069936741293,-2.8124177858070762,1321.942505739221,stop,-18.734377055650565
round_1909,post_massive,1.1926,0.0,14.94839718402963,-14.94839718402963,1306.9941085551914,crash,-100.0
round_1912,post_massive,1.1741,0.9651,14.612238574868208,-2.6011054102269444,1304.3930031449645,stop,-17.800868750532317
round_1916,post_massive,1.4613,1.24,14.554135555259853,-2.204085539163078,1302.1889176058014,stop,-15.144049818654626
round_1917,post_massive,1.4033,1.0724,14.50499168923769,-3.420296265922291,1298.7686213398792,stop,-23.580132544716026
round_1919,post_massive,1.1021,1.5463,14.42889487369479,5.815547684325583,1304.5841690242048,target,40.30487251610562
round_1920,post_massive,1.1884,0.0,18.198002303861937,-18.198002303861937,1286.3861667203428,crash,-100.0
round_1922,hot_streak_3,1.3285,1.098,13.211404612887671,-2.2922309094998923,1284.0939358108428,stop,-17.350395182536694
round_1923,hot_streak_3,1.4629,1.0898,9.215054351859864,-2.3502199594496647,1281.743715851393,stop,-25.504135621026723
round_1925,hot_streak_3,1.831,1.5471,9.181353413369356,-1.4235861463984492,1280.3201297049945,stop,-15.505188421627524
round_1926,hot_streak_3,1.3642,1.1439,6.5435499631170595,-1.0566955408845402,1279.2634341641099,stop,-16.14865855446417
round_1939,hot_streak,1.0514,0.8721,8.16594144126941,-1.392574948087887,1277.870859216022,stop,-17.05345253947117
round_1945,hot_streak_3,1.1589,0.9935,6.518538103066602,-0.9303358376453668,1276.9405233783764,stop,-14.272154629389933
round_1975,post_massive,1.3544,1.0198,17.434955621940997,-4.307247601226711,1272.6332757771495,stop,-24.704666272888364
round_1978,momentum,2.2242,0.0,13.854027447071278,-13.854027447071278,1258.7792483300782,crash,-100.0
round_1979,post_massive,1.3178,1.0979,16.942545354281684,-2.827186009566354,1255.9520623205117,stop,-16.686902413112758
round_1980,post_massive,1.5364,1.2095,13.493220617486507,-2.8709540613488276,1253.0811082591629,stop,-21.277011195001304
round_1984,hot_streak,1.2005,0.963,7.83510197851822,-1.5500514118268036,1251.531056847336,stop,-19.783423573511037
round_1985,hot_streak,1.0689,3.0886,7.8157300491416635,14.767920273413246,1266.2989771207492,target,188.95125830292824
round_1987,hot_streak_3,1.3241,0.0,9.144305934880679,-9.144305934880679,1257.1546711858684,crash,-100.0
round_1992,hot_streak_3,1.2702,2.1811,9.012715502238647,6.4632991269006315,1263.6179703127689,target,71.71311604471735
round_1993,hot_streak,1.0099,0.8186,11.382032869361998,-2.156038110613874,1261.461932202155,stop,-18.942469551440745
round_1994,hot_streak_3,1.4467,1.1553,9.0745799994776,-1.8278375695360296,1259.6340946326188,stop,-20.142393032418614
round_2010,momentum,2.04,0.0,13.572451827049392,-13.572451827049392,1246.0616428055694,crash,-100.0
round_2012,hot_streak_3,1.1827,0.9598,8.854362340156833,-1.6687556993497576,1244.3928871062196,stop,-18.84670668808659
round_2013,hot_streak_3,1.1065,0.0,6.181463589662243,-6.181463589662243,1238.2114235165575,crash,-100.0
round_2014,hot_streak_3,1.3168,1.1398,6.120203857165962,-0.8226580215054495,1237.388765495052,stop,-13.441676792223578
round_2017,hot_streak_3,1.8572,2.0368,6.112074127221218,0.5910663973987358,1237.9798318924509,target,9.670471677794534
round_2019,post_massive,1.3129,1.0686,13.109817127331606,-2.4394305158101233,1235.5404013766408,stop,-18.60766242668901
round_2020,post_massive,1.2517,1.0062,13.058202426556667,-2.561147795573749,1232.9792535810673,stop,-19.61332587680754
round_2025,post_massive,1.1226,0.0,13.004121923232198,-13.004121923232198,1219.9751316578352,crash,-100.0
round_2040,post_massive,1.4589,2.0507,12.731261844984061,5.164412063788859,1225.139543721624,target,40.56480910274865
round_2041,post_massive,1.1713,1.6938,16.04909777972834,7.159270545469184,1232.2988142670933,target,44.60855459745581
round_2044,hot_streak_5,1.4892,1.1725,18.18568194594158,-3.867449283024241,1228.4313649840692,stop,-21.26645178619393
round_2045,hot_streak_5,1.2704,0.8762,18.07171309939039,-5.607579741640185,1222.823785242429,stop,-31.029596977329977
round_2056,hot_streak_3,1.3774,1.0955,8.527190996845768,-1.7451830564910864,1221.078602185938,stop,-20.466095542326123
round_2072,hot_streak_3,1.1423,1.0027,5.952008149026313,-0.7273923991981741,1220.35120978674,stop,-12.220957716886993
round_2079,post_massive,1.2341,0.8909,15.92389038969477,-4.428392497968757,1215.922817288771,stop,-27.80973989141884
round_2080,post_massive,1.1647,0.0,15.808531318927896,-15.808531318927896,1200.1142859698432,crash,-100.0
round_2081,post_massive,1.3438,1.0503,15.400141759308255,-3.3635523190630856,1196.7507336507801,stop,-21.841047774966516
