index,multiplier,round_duration
1,0.8304,0.0
2,1.0966,1.9989999999961583
3,0.866,3.996999999988475
4,0.9613,6.00099999998929
5,0.9726,7.997999999992317
6,0.8232,9.998999999996158
7,0.69,12.010999999998605
8,0.5602,13.998999999996158
9,0.5304,15.997999999992317
10,0.5118,18.00199999999313
11,0.986,37.0
12,1.5655,39.0
13,1.0932,41.0
14,0.9199,42.99899999999616
15,0.7028,45.004000000000815
16,0.8295,46.99799999999232
17,0.9519,49.0
18,1.2467,51.00099999998929
19,1.8658,52.99699999998848
20,1.4253,55.00099999998929
21,2.2582,56.99699999998848
