multiplier
1.0001
1.0855
1.1874
1.1889
1.1999
1.2125
0.9905
0.935
0.949
0.9673
0.9805
1.0006
1.0053
1.0011
1.019
1.0269
1.0475
1.084
1.2128
1.2977
1.3335
1.347
1.367
1.3652
1.3534
1.239
1.0822
0.862
0.862
0.8633
0.8681
0.8766
0.8903
0.8911
0.8983
0.9138
0.9205
0.9305
0.9379
0.9411
0.9413
0.9401
0.9306
0.9319
0.9271
0.9217
0.9193
0.9151
0.8973
0.8964
0.9126
1.0656
1.0762
1.0784
1.0753
0.8791
0.9627
1.0311
1.0201
1.0494
1.1792
1.2012
1.4558
1.4998
1.5162
1.5232
1.5384
1.5759
1.5971
1.6113
1.6369
1.6391
1.638
1.6334
1.6201
1.6191
1.5925
1.5709
1.6961
1.9482
1.9602
1.9886
1.9776
1.9757
1.9885
2.0181
2.0278
1.9957
2.0187
2.0283
2.0569
2.0373
2.0281
2.0323
2.0117
2.0246
2.038
2.0749
2.0798
2.0875
2.1482
2.1512
2.1536
2.1676
2.195
2.1991
2.2259
2.2351
2.2363
2.2634
2.2407
2.2407
2.2357
2.2191
2.2167
2.7073
2.7133
2.7133
2.7073
3.1938
3.2764
3.2847
3.9936
4.0082
4.0573
4.1046
4.1341
4.1503
4.1619
4.1034
4.2052
4.2033
4.169
4.214
4.2203
4.2542
4.22
4.2303
4.2925
4.2193
4.2009
4.1754
4.1067
4.1325
4.2299
4.2147
4.3983
4.4741
4.786
5.8018
6.0188
6.0755
6.1216
6.1271
6.1251
6.2029
6.2661
6.316
6.3804
6.3955
6.3858
6.4248
6.4565
6.5037
6.6295
6.7378
6.8137
6.7433
6.9184
6.9871
7.0413
7.0052
6.9885
6.9438
6.9435
7.148
7.2705
7.3888
7.4132
7.4086
7.4801
7.5439
7.5623
7.6635
7.5675
7.4823
7.4923
