multiplier
1.0236
1.0195
1.0935
1.0553
1.2599
1.5309
1.3117
1.362
1.5775
1.2075
0.7906
0.8326
1.0107
1.0895
1.1219
1.1461
1.1909
1.0391
1.2624
1.0853
1.1787
0.8809
1.4364
2.0982
1.4066
1.6839
2.2353
2.3943
2.3783
2.4366
2.6293
2.0027
2.1264
2.2822
2.8284
3.7772
3.1905
4.1721
4.764
4.8576
2.6224
2.5383
