multiplier
1.0006
1.0148
1.0318
1.0114
1.0086
1.0199
1.0139
0.9995
0.9868
0.9785
0.9849
0.981
0.9929
1.063
1.2125
1.2244
1.2556
1.2553
1.2628
1.2869
1.3129
1.3237
1.3475
1.3565
1.3575
1.3714
1.3636
1.357
1.3537
1.3503
1.3345
1.0686
1.0491
1.0389
1.0509
1.0539
1.043
1.0251
1.0254
1.0148
1.0067
1.0447
1.2085
1.196
1.1924
1.1779
1.1704
1.163
1.1829
1.1685
1.1595
1.1454
1.1341
1.1468
1.1542
1.1419
1.1321
1.1304
1.1422
1.1564
1.1561
1.1557
1.0737
0.9461
0.7149
0.5964
0.5744
0.5808
0.5926
0.6065
0.61
0.6136
0.6105
0.6068
0.6063
0.6142
0.612
0.6216
0.6256
0.6298
0.6331
0.6383
0.6412
0.5344
0.4863
0.4913
0.4918
0.389
0.39
0.3885
0.3877
0.3891
0.3965
0.3165
0.3036
0.2656
0.2295
0.2267
0.2296
0.1889
0.1871
0.1863
0.1852
0.1838
0.1887
0.1861
0.1846
0.1823
0.1822
0.1851
0.1516
0.1535
0.1301
0.1098
0.1086
0.1103
0.1117
0.1122
0.1121
0.1116
0.126
0.1337
0.132
0.108
0.1104
0.1099
0.1099
0.1103
0.1092
0.0915
0.0918
0.0938
0.0955
0.0967
0.0978
0.0981
0.0994
0.0994
0.1007
0.1026
0.1026
0.1055
0.0905
0.0969
0.1101
0.1218
0.1241
0.125
0.1485
0.1788
0.1864
0.1888
0.2
0.2255
0.2252
0.2282
0.2329
0.2163
