index,multiplier,round_duration
1,0.9999,0.0
2,1.0075,0.2309999999997671
3,1.1681,0.4230000000025029
4,1.1476,0.6239999999997963
5,1.1725,0.8600000000005821
6,1.1611,1.074000000000524
7,1.1639,1.27900000000227
8,1.1679,1.4500000000007276
9,1.1548,1.643000000000029
10,1.1555,1.8660000000018044
11,1.1709,2.0709999999999127
12,1.1783,2.272000000000844
13,1.1851,2.475000000002183
14,1.2088,2.662000000000262
15,1.1996,2.862000000000989
16,1.199,3.0800000000017462
17,1.3467,3.2820000000028813
18,1.4543,3.470000000001164
19,1.4409,3.691000000002532
20,1.2243,3.905000000002474
21,1.1627,4.130000000001019
22,1.1864,4.343000000000757
23,1.1956,4.55000000000291
24,1.2095,4.752000000000408
25,1.2268,4.961999999999534
26,1.2325,5.145000000000437
27,1.4693,5.353000000002794
28,1.5073,5.568999999999505
29,1.4164,5.761000000002241
30,1.2026,5.97700000000259
31,1.2103,6.183000000000902
32,1.2324,6.419000000001688
33,1.4455,6.606999999999971
34,1.5149,6.818999999999505
35,1.5357,7.026000000001659
36,1.552,7.212999999999738
37,1.559,7.427999999999884
38,1.5869,7.629000000000815
39,1.6063,7.846000000001368
40,1.6231,8.06000000000131
41,1.6265,8.259000000001834
42,1.6018,8.473000000001775
43,1.5865,8.694999999999709
44,1.5788,8.92699999999968
45,1.6091,9.125
46,1.5982,9.359000000000378
47,1.6292,9.56800000000294
48,1.6637,9.78900000000067
49,1.6841,10.0
50,1.6698,10.190000000002328
51,1.6994,10.388000000002648
52,1.7136,10.597000000001572
53,1.7083,10.808000000000902
54,1.6694,11.0
55,1.437,11.211000000002969
56,1.403,11.447000000000116
57,1.4174,11.661000000000058
58,1.3956,11.890999999999622
59,1.4212,12.086000000002969
60,1.4389,12.306000000000497
61,1.4688,12.52100000000064
62,1.764,12.70600000000195
63,1.7931,12.911000000000058
64,1.803,13.113000000001191
65,1.8282,13.308000000000902
66,1.8594,13.497999999999593
67,1.8508,13.721000000001368
68,1.8237,13.94800000000032
69,1.8614,14.149000000001251
70,1.8391,14.351000000002388
71,1.8181,14.548000000002505
72,1.8008,14.726000000002388
73,1.7965,14.961000000002969
74,1.8273,15.16700000000128
75,1.7969,15.38300000000163
76,1.7968,15.587999999999738
77,1.8907,15.77600000000166
78,2.1371,15.960000000002765
79,2.1294,16.1820000000007
80,2.1484,16.39300000000003
81,2.1766,16.610000000000582
82,2.3578,16.798000000002503
83,2.6897,16.9900000000016
84,2.7069,17.18500000000131
85,2.6569,17.411000000000058
86,2.9214,17.625
87,3.1,17.846000000001368
88,3.1297,18.04500000000189
89,3.1323,18.22400000000198
90,3.0758,18.43700000000172
91,3.0737,18.65400000000227
92,3.088,18.866000000001804
93,3.1082,19.06999999999971
94,3.1253,19.25800000000163
95,3.169,19.46600000000035
96,3.1011,19.68500000000131
97,3.5287,19.89600000000064
