index,multiplier,round_duration
1,0.9998,0.0
2,0.996,0.2139999999999418
3,1.0188,0.4310000000004947
4,0.8408,0.6239999999997963
5,0.7763,0.8389999999999418
6,0.7801,1.02900000000227
7,0.7881,1.2420000000020082
8,0.8056,1.412000000000262
9,0.8265,1.6170000000020082
10,0.8318,1.8189999999995048
11,0.8805,2.00800000000163
12,0.9757,2.1890000000021246
13,0.9829,2.40400000000227
14,0.97,2.6130000000011933
15,0.9729,2.809000000001106
16,0.9238,3.005000000001018
17,0.8237,3.1959999999999127
18,0.8392,3.3990000000012515
19,0.8442,3.608000000000175
20,0.8413,3.82300000000032
21,0.8362,4.041000000001077
22,0.8344,4.221000000001368
23,0.8532,4.415000000000873
24,0.863,4.614000000001397
25,0.8513,4.825000000000728
26,0.8057,5.010000000002037
27,0.7175,5.190999999998894
28,0.7113,5.382000000001426
29,0.7032,5.568999999999505
30,0.6977,5.765999999999622
31,0.6934,5.954000000001543
32,0.6916,6.157999999999447
33,0.683,6.367000000002008
34,0.6902,6.572000000000116
35,0.6918,6.77900000000227
36,0.6879,6.95600000000195
37,0.6849,7.153000000002066
38,0.6853,7.350000000002183
39,0.6944,7.557000000000698
40,0.71,7.747999999999592
41,0.7205,7.922999999998865
42,0.7132,8.144000000000233
43,0.7043,8.359000000000378
44,0.7108,8.552999999999884
45,0.7223,8.75
46,0.7327,8.931000000000495
47,0.7369,9.143000000000027
48,0.7333,9.333999999998923
49,0.7397,9.5470000000023
50,0.7519,9.74499999999898
51,0.7648,9.975000000002185
52,0.7586,10.17699999999968
53,0.7584,10.38300000000163
54,0.7651,10.57800000000134
55,0.8039,10.765999999999622
56,0.8934,10.952000000001137
57,0.8812,11.162000000000262
58,0.7334,11.360000000000582
59,0.7032,11.56000000000131
60,0.7057,11.743000000002212
61,0.7042,11.923999999999069
62,0.6951,12.149000000001251
63,0.6951,12.363000000001191
64,0.6894,12.568999999999503
65,0.6869,12.763999999999214
66,0.6978,12.940999999998894
67,0.6976,13.150000000001455
68,0.7008,13.378000000000611
69,0.7033,13.583000000002356
70,0.7048,13.781999999999243
71,0.6948,13.97400000000198
72,0.694,14.174999999999272
73,0.7044,14.382000000001426
74,0.7041,14.570999999999913
75,0.7069,14.76299999999901
76,0.7217,14.95600000000195
77,0.6263,15.169000000001688
78,0.6182,15.38000000000102
79,0.6223,15.598000000001775
80,0.5906,15.806000000000497
81,0.5263,15.980999999999767
82,0.5159,16.18000000000029
83,0.5205,16.387000000002445
84,0.5173,16.587999999999738
85,0.5135,16.79200000000128
86,0.5132,16.993000000002212
87,0.5203,17.20300000000134
88,0.5141,17.409999999999854
89,0.514,17.625
90,0.5127,17.81300000000192
91,0.5098,18.001000000000204
92,0.5013,18.174999999999272
93,0.3955,18.397000000000844
94,0.3913,18.59400000000096
95,0.3696,18.802999999999884
96,0.3039,18.973000000001772
97,0.3055,19.18100000000049
98,0.3077,19.37800000000061
99,0.3273,19.5679999999993
100,0.3632,19.766999999999825
101,0.3703,19.96800000000076
102,0.3731,20.18700000000172
103,0.3689,20.376000000000204
104,0.3696,20.55099999999948
105,0.3728,20.73199999999997
106,0.3804,20.91700000000128
107,0.379,21.116000000001804
108,0.3777,21.32700000000113
109,0.3774,21.495999999999185
110,0.385,21.684000000001102
111,0.3797,21.89099999999962
112,0.3767,22.096000000001368
113,0.3737,22.302999999999884
114,0.3695,22.519000000000236
115,0.3138,22.71099999999933
116,0.315,22.90999999999985
117,0.3507,23.116000000001804
118,0.3381,23.3070000000007
119,0.2833,23.50400000000081
120,0.2333,23.70100000000093
121,0.2299,23.907999999999447
122,0.2331,24.122999999999596
123,0.2348,24.3070000000007
124,0.2349,24.4989999999998
125,0.2396,24.69000000000233
126,0.2407,24.887000000002445
127,0.2408,25.088999999999945
128,0.2417,25.28499999999985
129,0.2456,25.465000000000146
130,0.2495,25.66700000000128
131,0.2527,25.872999999999596
132,0.2539,26.075000000000728
133,0.2534,26.29100000000108
134,0.2561,26.47799999999916
135,0.2531,26.679000000000087
136,0.2095,26.87900000000081
137,0.1926,27.07700000000113
138,0.1955,27.25800000000163
139,0.1987,27.465000000000146
140,0.1609,27.65999999999985
141,0.1537,27.85800000000017
142,0.1543,28.046000000002092
143,0.1566,28.226000000002387
144,0.1544,28.433000000000906
145,0.1382,28.62199999999939
146,0.128,28.82700000000113
147,0.1262,29.002000000000407
148,0.1296,29.20300000000134
149,0.1308,29.40499999999884
150,0.1302,29.601000000002387
151,0.1294,29.787000000000265
152,0.1299,30.002000000000407
153,0.1293,30.200000000000728
154,0.1278,30.41600000000108
155,0.1283,30.619000000002416
156,0.1298,30.8179999999993
157,0.1324,31.00300000000061
158,0.1318,31.21600000000035
159,0.1339,31.422999999998865
160,0.1339,31.625
161,0.1384,31.81500000000233
162,0.1556,32.001000000000204
163,0.1296,32.207000000002154
164,0.1287,32.40400000000227
165,0.1279,32.60100000000239
166,0.1265,32.81500000000233
167,0.1256,33.00500000000102
168,0.1259,33.211999999999534
169,0.127,33.40599999999904
170,0.1275,33.595000000001164
171,0.1276,33.8070000000007
172,0.1256,33.99799999999959
173,0.1287,34.20300000000134
174,0.1309,34.409999999999854
175,0.1325,34.62700000000041
176,0.1335,34.7970000000023
177,0.131,35.013999999999214
178,0.1292,35.22799999999916
179,0.1519,35.434000000001106
180,0.1579,35.641999999999825
181,0.1595,35.836999999999534
182,0.1613,36.01299999999901
183,0.1651,36.23400000000038
184,0.1645,36.44499999999971
185,0.1655,36.65899999999965
186,0.1676,36.85900000000038
187,0.1731,37.05500000000029
188,0.2091,37.24100000000181
189,0.2117,37.4419999999991
190,0.2135,37.65200000000186
191,0.2131,37.85599999999977
192,0.2114,38.04000000000087
193,0.2141,38.23199999999997
194,0.2107,38.4320000000007
195,0.2094,38.638999999999214
196,0.2096,38.84000000000015
197,0.2108,39.02100000000064
198,0.2111,39.21900000000096
199,0.2158,39.42799999999989
200,0.2161,39.62600000000021
201,0.2146,39.806000000000495
202,0.2151,40.013999999999214
203,0.1776,40.211999999999534
204,0.1704,40.40599999999904
205,0.1734,40.60100000000239
206,0.1766,40.78199999999924
207,0.1783,40.9900000000016
208,0.1765,41.19700000000012
209,0.1762,41.39500000000044
210,0.1765,41.5679999999993
211,0.1776,41.74599999999919
212,0.1783,41.94900000000053
213,0.18,42.15599999999904
214,0.1801,42.36000000000058
215,0.1777,42.56100000000151
216,0.1828,42.75
217,0.1848,42.95300000000134
218,0.1855,43.14700000000085
219,0.1859,43.32300000000032
220,0.1893,43.51499999999942
221,0.1938,43.72400000000198
222,0.1934,43.93800000000192
223,0.1919,44.15400000000227
224,0.1915,44.33300000000236
225,0.1936,44.50500000000102
226,0.1941,44.70800000000236
227,0.1966,44.89900000000125
228,0.1981,45.1150000000016
229,0.1967,45.27999999999884
230,0.1505,45.48800000000119
231,0.1508,45.6929999999993
232,0.1631,45.88300000000163
233,0.1803,46.06200000000172
234,0.1772,46.263999999999214
235,0.1814,46.47100000000137
236,0.1806,46.66100000000006
237,0.1803,46.85399999999936
238,0.1822,47.01800000000003
239,0.1838,47.22600000000239
240,0.2129,47.43600000000151
241,0.229,47.64300000000003
242,0.2252,47.83200000000216
243,0.183,48.01499999999942
244,0.1847,48.22699999999895
